125.114.180.103 - - [04/Nov/2016:00:00:35 +0800] "POST http://wap.kanshu.com/3g/login/login?cnl=kanshu HTTP/1.1" 404 997
111.192.102.34 - - [04/Nov/2016:15:34:48 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:15:35:47 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:15:37:57 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:15:38:27 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:15:39:17 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:15:39:48 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:15:40:47 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:15:42:56 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:15:43:27 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:15:44:17 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:15:44:49 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:15:45:47 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:15:47:56 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:15:48:27 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:15:49:17 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:15:49:47 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:15:50:47 +0800] "HEAD / HTTP/1.1" 302 -
189.189.40.178 - - [04/Nov/2016:15:52:29 +0800] "GET / HTTP/1.0" 302 -
113.95.12.85 - - [04/Nov/2016:15:52:56 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:15:53:27 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:15:54:17 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:15:54:49 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:15:55:48 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:15:57:56 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:15:58:30 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:15:59:16 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:15:59:47 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:16:00:47 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:16:02:56 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:16:03:27 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:16:04:17 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:16:04:49 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:16:05:48 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:16:07:56 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:16:08:27 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:16:09:16 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:16:09:47 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:16:10:47 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:16:12:56 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:16:13:27 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:16:14:16 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:16:14:47 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:16:15:48 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:16:17:56 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:16:18:27 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:16:19:16 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:16:19:46 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:16:20:48 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:16:22:57 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:16:23:28 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:16:24:16 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:16:24:48 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:16:25:48 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:16:27:56 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:16:28:26 +0800] "HEAD / HTTP/1.1" 302 -
182.118.25.224 - - [04/Nov/2016:16:29:03 +0800] "GET /sxzn/foreground/listDataOfMD.action?id=90 HTTP/1.1" 302 -
182.118.25.224 - - [04/Nov/2016:16:29:03 +0800] "GET /sxzn/login.action;jsessionid=CA4110A27BB6F5D5EC07DED971BE70C2 HTTP/1.1" 200 7254
111.192.102.34 - - [04/Nov/2016:16:29:16 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:16:29:46 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:16:30:48 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:16:32:56 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:16:33:25 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:16:34:16 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:16:34:46 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:16:35:48 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:16:37:56 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:16:38:26 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:16:39:16 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:16:39:46 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:16:40:47 +0800] "HEAD / HTTP/1.1" 302 -
80.82.78.38 - - [04/Nov/2016:16:41:10 +0800] "GET http://www.baidu.com/cache/global/img/gs.gif HTTP/1.1" 404 221
182.118.22.216 - - [04/Nov/2016:16:42:02 +0800] "GET /foreground/viewMetadata.action?id=230 HTTP/1.1" 404 1045
113.95.12.85 - - [04/Nov/2016:16:42:56 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:16:43:27 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:16:44:15 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:16:44:47 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:16:45:48 +0800] "HEAD / HTTP/1.1" 302 -
123.249.29.183 - - [04/Nov/2016:16:47:19 +0800] "GET / HTTP/1.1" 302 -
123.249.29.183 - - [04/Nov/2016:16:47:30 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18576
113.95.12.85 - - [04/Nov/2016:16:47:56 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:16:48:26 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:16:49:16 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:16:49:47 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:16:50:47 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:16:52:56 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:16:53:27 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:16:54:16 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:16:54:47 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:16:55:48 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:16:57:56 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:16:58:27 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:16:59:17 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:16:59:48 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:17:00:48 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:17:02:57 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:17:03:28 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:17:04:15 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:17:04:46 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:17:05:48 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:17:07:56 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:17:08:27 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:17:09:15 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:17:09:46 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:17:10:48 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:17:12:56 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:17:13:28 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:17:14:15 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:17:14:46 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:17:15:47 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:17:17:56 +0800] "HEAD / HTTP/1.1" 302 -
181.44.64.4 - - [04/Nov/2016:17:18:00 +0800] "GET / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:17:18:27 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:17:19:15 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:17:19:45 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:17:20:47 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:17:22:56 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:17:23:26 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:17:24:16 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:17:24:47 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:17:25:47 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:17:27:56 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:17:28:26 +0800] "HEAD / HTTP/1.1" 302 -
182.118.25.223 - - [04/Nov/2016:17:28:59 +0800] "GET /sxzn/foreground/listDataOfMD.action?id=87 HTTP/1.1" 302 -
182.118.25.223 - - [04/Nov/2016:17:28:59 +0800] "GET /sxzn/login.action;jsessionid=BFE9742EE505F742E978EF9998331889 HTTP/1.1" 200 7254
111.192.102.34 - - [04/Nov/2016:17:29:15 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:17:29:46 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:17:30:47 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:17:32:56 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:17:33:26 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:17:34:15 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:17:34:45 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:17:35:47 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:17:37:57 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:17:38:27 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:17:39:15 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:17:39:45 +0800] "HEAD / HTTP/1.1" 302 -
66.249.79.160 - - [04/Nov/2016:17:40:20 +0800] "GET /sxzn/foreground/browseMetadata.action?id=7 HTTP/1.1" 200 23826
66.249.79.160 - - [04/Nov/2016:17:40:23 +0800] "GET /sxzn/foreground/viewMetadata.action?id=185 HTTP/1.1" 200 8993
58.32.44.98 - - [04/Nov/2016:17:40:47 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:17:43:02 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:17:43:32 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:17:44:16 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:17:44:46 +0800] "HEAD / HTTP/1.1" 302 -
66.249.79.164 - - [04/Nov/2016:17:45:12 +0800] "GET /sxzn/foreground/viewMetadata.action?id=99 HTTP/1.1" 200 9088
58.32.44.98 - - [04/Nov/2016:17:45:47 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:17:47:57 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:17:48:27 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:17:49:15 +0800] "HEAD / HTTP/1.1" 302 -
66.65.114.112 - - [04/Nov/2016:17:49:39 +0800] "GET / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:17:49:45 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:17:50:48 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:17:53:01 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:17:53:31 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:17:54:16 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:17:54:46 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:17:55:47 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:17:57:57 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:17:58:28 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:17:59:15 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:17:59:45 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:18:00:47 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:18:03:01 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:18:03:32 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:18:04:15 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:18:04:47 +0800] "HEAD / HTTP/1.1" 302 -
181.44.64.4 - - [04/Nov/2016:18:05:41 +0800] "GET / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:18:05:47 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:18:07:57 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:18:08:28 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:18:09:16 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:18:09:47 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:18:10:47 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:18:13:03 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:18:13:34 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:18:14:15 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:18:14:47 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:18:15:47 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:18:17:57 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:18:18:28 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:18:19:14 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:18:19:45 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:18:20:47 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:18:23:01 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:18:23:32 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:18:24:16 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:18:24:46 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:18:25:47 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:18:27:57 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:18:28:27 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:18:29:14 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:18:29:45 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:18:30:48 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:18:33:00 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:18:33:31 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:18:34:15 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:18:34:45 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:18:35:47 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:18:37:57 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:18:38:28 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:18:39:15 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:18:39:46 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:18:40:47 +0800] "HEAD / HTTP/1.1" 302 -
66.249.79.160 - - [04/Nov/2016:18:41:18 +0800] "GET /sxzn/foreground/viewMetadata.action?id=103 HTTP/1.1" 200 9089
113.95.12.85 - - [04/Nov/2016:18:43:02 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:18:43:32 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:18:44:15 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:18:44:45 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:18:45:47 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:18:47:57 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:18:48:27 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:18:49:14 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:18:49:44 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:18:50:47 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:18:53:01 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:18:53:32 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:18:54:15 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:18:54:48 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:18:55:47 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:18:57:58 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:18:58:28 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:18:59:14 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:18:59:45 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:19:00:47 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:19:03:01 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:19:03:31 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:19:04:14 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:19:04:45 +0800] "HEAD / HTTP/1.1" 302 -
54.205.123.255 - - [04/Nov/2016:19:04:46 +0800] "GET /robots.txt HTTP/1.1" 404 985
58.32.44.98 - - [04/Nov/2016:19:05:47 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:19:07:58 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:19:08:28 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:19:09:15 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:19:09:45 +0800] "HEAD / HTTP/1.1" 302 -
66.249.79.156 - - [04/Nov/2016:19:10:39 +0800] "GET /sxzn/css/layout.css HTTP/1.1" 200 6591
66.249.79.160 - - [04/Nov/2016:19:10:40 +0800] "GET /sxzn/css/index.css HTTP/1.1" 200 1730
58.32.44.98 - - [04/Nov/2016:19:10:47 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:19:13:02 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:19:13:33 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:19:14:16 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:19:14:46 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:19:15:47 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:19:17:58 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:19:18:29 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:19:19:14 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:19:19:45 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:19:20:47 +0800] "HEAD / HTTP/1.1" 302 -
66.249.79.164 - - [04/Nov/2016:19:22:21 +0800] "GET /sxzn/sxzn-userGuide.doc HTTP/1.1" 304 -
113.95.12.85 - - [04/Nov/2016:19:23:00 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:19:23:32 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:19:24:15 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:19:24:45 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:19:25:47 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:19:27:57 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:19:28:28 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:19:29:15 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:19:29:45 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:19:30:47 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:19:33:01 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:19:33:31 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:19:34:15 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:19:34:46 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:19:35:47 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:19:37:57 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:19:38:28 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:19:39:15 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:19:39:46 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Nov/2016:19:40:47 +0800] "HEAD / HTTP/1.1" 302 -
66.249.79.160 - - [04/Nov/2016:19:42:31 +0800] "GET /sxzn/foreground/viewMetadata.action?id=5 HTTP/1.1" 200 9292
113.95.12.85 - - [04/Nov/2016:19:43:01 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Nov/2016:19:43:32 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:19:44:15 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Nov/2016:19:44:46 +0800] "HEAD / HTTP/1.1" 302 -
