141.212.122.128 - - [04/Dec/2017:00:01:54 +0800] "GET /x HTTP/1.1" 400 226
61.149.81.22 - - [04/Dec/2017:01:14:25 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
65.55.210.134 - - [04/Dec/2017:01:17:03 +0800] "GET /sxzn/foreground/viewMetadata.action?id=213 HTTP/1.1" 200 9552
58.32.44.98 - - [04/Dec/2017:01:17:13 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Dec/2017:01:17:14 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [04/Dec/2017:01:18:11 +0800] "HEAD / HTTP/1.1" 302 -
51.255.65.20 - - [04/Dec/2017:01:18:16 +0800] "GET /http_type/tm/html/pic/LT51220332006202IKR00.jpg HTTP/1.1" 404 1096
113.95.12.85 - - [04/Dec/2017:01:18:41 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Dec/2017:01:18:42 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [04/Dec/2017:01:18:57 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:01:18:58 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.81.22 - - [04/Dec/2017:01:19:25 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [04/Dec/2017:01:19:25 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
106.11.158.148 - - [04/Dec/2017:01:19:57 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=E2A5D9061CDADFEA8BC594438FA02A79 HTTP/1.1" 200 26368
106.11.156.135 - - [04/Dec/2017:01:19:58 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=3F3CFD5C31586CA656066B4F24849195 HTTP/1.1" 200 26368
106.11.152.142 - - [04/Dec/2017:01:20:00 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=A8D88E8554A87F934AAF0CECD4361A12 HTTP/1.1" 200 26368
58.32.44.98 - - [04/Dec/2017:01:22:19 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Dec/2017:01:22:19 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [04/Dec/2017:01:23:37 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:01:23:37 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [04/Dec/2017:01:23:41 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Dec/2017:01:23:42 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
51.255.65.86 - - [04/Dec/2017:01:24:16 +0800] "GET /http_type/tm/html/html/pic/LT51340322007177IKR00.jpg HTTP/1.1" 404 1111
106.11.158.148 - - [04/Dec/2017:01:24:16 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=048E67098DE8EF7AAE548C3699738A4D HTTP/1.1" 200 26368
106.11.156.135 - - [04/Dec/2017:01:24:17 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=7CFCF1EE57DC2CA3C37937E527B4B17F HTTP/1.1" 200 26368
106.11.152.142 - - [04/Dec/2017:01:24:18 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=61E88C5EE7BE36B5F0F1E10047CE5D12 HTTP/1.1" 200 26368
61.149.81.22 - - [04/Dec/2017:01:24:25 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [04/Dec/2017:01:24:25 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
51.255.65.59 - - [04/Dec/2017:01:27:24 +0800] "GET /http_type/tm/pic/LT51320402006336BJC00.jpg HTTP/1.1" 200 218832
58.32.44.98 - - [04/Dec/2017:01:27:40 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Dec/2017:01:27:41 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
5.188.10.251 - - [04/Dec/2017:01:28:22 +0800] "GET /clim/advanced/index.jsp HTTP/1.1" 200 723
113.95.12.85 - - [04/Dec/2017:01:28:54 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Dec/2017:01:28:54 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
106.11.158.148 - - [04/Dec/2017:01:29:18 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=D1B6C695EF1F3CC89B1124F8E77F0D0F HTTP/1.1" 200 26368
106.11.156.135 - - [04/Dec/2017:01:29:19 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=935021DB4DCFA0740C551C1915784C00 HTTP/1.1" 200 26368
106.11.152.142 - - [04/Dec/2017:01:29:19 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=057348745BCFAFB40C693C85C450B3BC HTTP/1.1" 200 26368
111.192.102.34 - - [04/Dec/2017:01:29:23 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:01:29:23 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.81.22 - - [04/Dec/2017:01:29:28 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [04/Dec/2017:01:29:28 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
61.149.81.22 - - [04/Dec/2017:01:29:53 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [04/Dec/2017:01:29:53 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18815
106.11.158.148 - - [04/Dec/2017:01:32:59 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=BEA38A4290BAB6680ADBF35510725894 HTTP/1.1" 200 26368
106.11.156.135 - - [04/Dec/2017:01:33:00 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=71BE1E8F10C6E0B5A24B0DA30AF97E62 HTTP/1.1" 200 26368
58.32.44.98 - - [04/Dec/2017:01:33:00 +0800] "HEAD / HTTP/1.1" 302 -
106.11.152.142 - - [04/Dec/2017:01:33:00 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=2BC438F1E764DB4C9E90FEFC8CB7FC5D HTTP/1.1" 200 26368
58.32.44.98 - - [04/Dec/2017:01:33:01 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
207.46.13.92 - - [04/Dec/2017:01:33:34 +0800] "GET /sxzn/foreground/selectResult.jsp HTTP/1.1" 200 6041
113.95.12.85 - - [04/Dec/2017:01:33:53 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Dec/2017:01:33:54 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.81.22 - - [04/Dec/2017:01:34:25 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [04/Dec/2017:01:34:25 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
111.192.102.34 - - [04/Dec/2017:01:34:52 +0800] "HEAD / HTTP/1.1" 302 -
68.180.230.244 - - [04/Dec/2017:01:35:24 +0800] "GET /sxzn/foreground/listDataOfMD.action?id=233 HTTP/1.1" 302 -
68.180.230.244 - - [04/Dec/2017:01:35:30 +0800] "GET /sxzn/login.action;jsessionid=4FE39E99C1D367C4CA2C981CE47F0D6A HTTP/1.1" 200 7449
111.192.102.34 - - [04/Dec/2017:01:35:36 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:01:35:36 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
104.131.147.112 - - [04/Dec/2017:01:37:43 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18815
58.32.44.98 - - [04/Dec/2017:01:37:58 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Dec/2017:01:37:58 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [04/Dec/2017:01:38:54 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Dec/2017:01:38:54 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
137.74.207.170 - - [04/Dec/2017:01:39:02 +0800] "GET /http_type/tm/html/html/docments/LT41330331989016XXX02%20Metadata.htm HTTP/1.1" 404 264
106.11.158.148 - - [04/Dec/2017:01:39:18 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=AEEA8ED1902A71FCDEFF8DA0CA4AD8C8 HTTP/1.1" 200 26368
106.11.156.135 - - [04/Dec/2017:01:39:19 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=4C438A02D16127776251A7FD3C03C996 HTTP/1.1" 200 26368
61.149.81.22 - - [04/Dec/2017:01:39:27 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [04/Dec/2017:01:39:27 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
111.192.102.34 - - [04/Dec/2017:01:40:10 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:01:40:10 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
164.132.161.83 - - [04/Dec/2017:01:40:10 +0800] "GET /http_type/tm/pic/LT41200411989069XXX02.jpg HTTP/1.1" 200 187890
220.181.108.149 - - [04/Dec/2017:01:40:52 +0800] "GET / HTTP/1.1" 302 -
111.206.71.99 - - [04/Dec/2017:01:40:52 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
111.206.221.83 - - [04/Dec/2017:01:41:20 +0800] "GET /sxzn/css/index.css HTTP/1.1" 200 1730
111.206.221.68 - - [04/Dec/2017:01:41:20 +0800] "GET /sxzn/css/layout.css HTTP/1.1" 200 6591
111.206.221.73 - - [04/Dec/2017:01:41:21 +0800] "GET /sxzn/images/doc_02.gif HTTP/1.1" 200 55
111.206.221.95 - - [04/Dec/2017:01:41:21 +0800] "GET /sxzn/images/new.gif HTTP/1.1" 200 1816
111.206.221.82 - - [04/Dec/2017:01:41:21 +0800] "GET /sxzn/rand.action HTTP/1.1" 200 1320
111.206.221.72 - - [04/Dec/2017:01:41:21 +0800] "GET /sxzn/images/banner.jpg HTTP/1.1" 200 38590
111.206.221.25 - - [04/Dec/2017:01:41:21 +0800] "GET /sxzn/images/Search_icon.gif HTTP/1.1" 200 344
111.206.221.42 - - [04/Dec/2017:01:41:21 +0800] "GET /sxzn/images/bg.jpg HTTP/1.1" 200 19679
111.206.221.41 - - [04/Dec/2017:01:41:21 +0800] "GET /sxzn/images/icon.gif HTTP/1.1" 200 119
111.206.221.97 - - [04/Dec/2017:01:41:21 +0800] "GET /sxzn/images/yonghu.jpg HTTP/1.1" 200 31309
111.206.221.33 - - [04/Dec/2017:01:41:21 +0800] "GET /sxzn/images/point.gif HTTP/1.1" 200 134
111.206.221.67 - - [04/Dec/2017:01:41:21 +0800] "GET /sxzn/images/options.png HTTP/1.1" 200 615
111.206.221.91 - - [04/Dec/2017:01:41:21 +0800] "GET /sxzn/images/new1.gif HTTP/1.1" 200 1724
111.206.221.74 - - [04/Dec/2017:01:41:21 +0800] "GET /sxzn/images/banner_home.jpg HTTP/1.1" 200 50428
111.206.221.41 - - [04/Dec/2017:01:41:21 +0800] "GET /sxzn/images/zh-cn.gif HTTP/1.1" 200 891
111.206.221.48 - - [04/Dec/2017:01:41:24 +0800] "GET /sxzn/images/leftSubTitle_bg.gif HTTP/1.1" 200 53
217.182.132.95 - - [04/Dec/2017:01:42:24 +0800] "GET /http_type/tm/docments/LT51250432006255BJC00%20Metadata.htm HTTP/1.1" 200 16151
68.180.230.244 - - [04/Dec/2017:01:43:22 +0800] "GET /sxzn/foreground/viewMetadata.action?id=134 HTTP/1.1" 200 9483
58.32.44.98 - - [04/Dec/2017:01:43:49 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Dec/2017:01:43:50 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [04/Dec/2017:01:43:56 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Dec/2017:01:43:57 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.81.22 - - [04/Dec/2017:01:44:30 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [04/Dec/2017:01:44:30 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
111.192.102.34 - - [04/Dec/2017:01:45:26 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:01:45:26 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
106.38.241.133 - - [04/Dec/2017:01:46:22 +0800] "GET /robots.txt HTTP/1.1" 404 985
106.38.241.133 - - [04/Dec/2017:01:46:22 +0800] "GET / HTTP/1.1" 302 -
51.255.71.110 - - [04/Dec/2017:01:47:13 +0800] "GET /http_type/tm/html/html/docments/LT51330332006215IKR00%20Metadata.htm HTTP/1.1" 404 264
106.11.158.148 - - [04/Dec/2017:01:47:20 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=86463C164F9B6954A5FD479AFA7F185B HTTP/1.1" 200 26368
106.11.156.135 - - [04/Dec/2017:01:47:21 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=2DF4E9EDC9F0FE1CC3E2B0CC7E9A0A3D HTTP/1.1" 200 26368
106.38.241.133 - - [04/Dec/2017:01:47:26 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
203.208.60.132 - - [04/Dec/2017:01:47:32 +0800] "GET /zszx/handbook/notes.docs/image013.jpg HTTP/1.1" 304 -
58.32.44.98 - - [04/Dec/2017:01:48:47 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Dec/2017:01:48:47 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.81.22 - - [04/Dec/2017:01:49:25 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [04/Dec/2017:01:49:25 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
51.255.65.74 - - [04/Dec/2017:01:50:17 +0800] "GET /sxzn/foreground/listDataOfMD.action?id=86 HTTP/1.1" 302 -
113.95.12.85 - - [04/Dec/2017:01:50:26 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Dec/2017:01:50:26 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [04/Dec/2017:01:50:30 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:01:50:30 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
106.11.152.142 - - [04/Dec/2017:01:50:37 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=939B107622BDE625A7F69889E57DE754 HTTP/1.1" 200 26368
58.32.44.98 - - [04/Dec/2017:01:53:48 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Dec/2017:01:53:49 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
164.132.161.55 - - [04/Dec/2017:01:54:20 +0800] "GET /http_type/tm/html/pic/LT51260382004177BJC00.jpg HTTP/1.1" 404 1096
61.149.81.22 - - [04/Dec/2017:01:54:42 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [04/Dec/2017:01:54:45 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
106.11.158.148 - - [04/Dec/2017:01:54:57 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=D2F0F7D794A93AEE02FA28016109717F HTTP/1.1" 200 26368
106.11.156.135 - - [04/Dec/2017:01:54:58 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=0706887B61033D28FAA67E356299DBFC HTTP/1.1" 200 26368
106.11.152.142 - - [04/Dec/2017:01:54:58 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=745FB1D893447D2FB7D5D7B690A45B68 HTTP/1.1" 200 26368
113.95.12.85 - - [04/Dec/2017:01:55:25 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Dec/2017:01:55:26 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [04/Dec/2017:01:55:29 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:01:56:15 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:01:56:15 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
217.182.132.61 - - [04/Dec/2017:01:56:20 +0800] "GET /http_type/tm/docments/LT51240372004243BJC02%20Metadata.htm HTTP/1.1" 200 16155
61.149.81.22 - - [04/Dec/2017:01:59:37 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [04/Dec/2017:01:59:37 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
106.11.158.148 - - [04/Dec/2017:01:59:57 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=C6EFC32E8D9D9057F21FB48257F44737 HTTP/1.1" 200 26368
106.11.156.135 - - [04/Dec/2017:01:59:59 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=6084FF64C1A226F2D81FC744F055F331 HTTP/1.1" 200 26368
58.32.44.98 - - [04/Dec/2017:02:00:25 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Dec/2017:02:00:26 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [04/Dec/2017:02:00:26 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Dec/2017:02:00:27 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [04/Dec/2017:02:00:29 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:02:01:13 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:02:01:14 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
104.131.147.112 - - [04/Dec/2017:02:03:26 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18815
61.149.12.161 - - [04/Dec/2017:02:04:15 +0800] "GET / HTTP/1.1" 302 -
61.149.12.161 - - [04/Dec/2017:02:04:15 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
61.149.81.22 - - [04/Dec/2017:02:04:25 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [04/Dec/2017:02:04:25 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
58.32.44.98 - - [04/Dec/2017:02:05:26 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Dec/2017:02:05:26 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Dec/2017:02:05:26 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [04/Dec/2017:02:05:27 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [04/Dec/2017:02:05:30 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:02:06:16 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:02:06:16 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
106.11.158.148 - - [04/Dec/2017:02:06:57 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=491DE4B642A2E7DA09EC6608B7D94E98 HTTP/1.1" 200 26368
106.11.156.135 - - [04/Dec/2017:02:06:57 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=7FD41789DBAF4DCD6E6D661ECA44A9EC HTTP/1.1" 200 26368
106.11.152.142 - - [04/Dec/2017:02:06:58 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=D13F35381D5F495A0964727C2C85002E HTTP/1.1" 200 26368
51.255.65.79 - - [04/Dec/2017:02:08:45 +0800] "GET /http_type/tm/html/pic/LT41210361989044XXX02.jpg HTTP/1.1" 404 1096
51.255.71.123 - - [04/Dec/2017:02:09:19 +0800] "GET /http_type/tm/html/html/docments/LT51330342006215IKR00%20Metadata.htm HTTP/1.1" 404 264
61.149.81.22 - - [04/Dec/2017:02:09:28 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [04/Dec/2017:02:09:28 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
58.32.44.98 - - [04/Dec/2017:02:10:26 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Dec/2017:02:10:26 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Dec/2017:02:10:27 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [04/Dec/2017:02:10:27 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [04/Dec/2017:02:10:28 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:02:10:29 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
106.11.158.148 - - [04/Dec/2017:02:11:18 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=C31D87A19EA5B7B9F3F1810F832DBD77 HTTP/1.1" 200 26368
106.11.156.135 - - [04/Dec/2017:02:11:18 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=F244350E93121342AB12955FB5E1DF4F HTTP/1.1" 200 26368
106.11.152.142 - - [04/Dec/2017:02:11:19 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=1CE85FFC0534C40C13A2922404DDDA8C HTTP/1.1" 200 26368
61.149.81.22 - - [04/Dec/2017:02:14:30 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [04/Dec/2017:02:14:30 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
58.32.44.98 - - [04/Dec/2017:02:15:25 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Dec/2017:02:15:25 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [04/Dec/2017:02:15:26 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Dec/2017:02:15:27 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [04/Dec/2017:02:15:29 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:02:16:11 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:02:16:11 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.135.169.41 - - [04/Dec/2017:02:17:06 +0800] "GET /zszx/map/photo/80huagtu/county.bmp HTTP/1.1" 200 867098
106.11.158.148 - - [04/Dec/2017:02:18:16 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=CD07BE66BD86FF6B44A4FA766EA0CC49 HTTP/1.1" 200 26368
106.11.156.135 - - [04/Dec/2017:02:18:17 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=79C42ECB58093A4EE1958CB84747265D HTTP/1.1" 200 26368
106.11.152.142 - - [04/Dec/2017:02:18:18 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=A1C931B7259F16A50B7066407D2E1594 HTTP/1.1" 200 26368
106.11.153.137 - - [04/Dec/2017:02:18:19 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=DAD398D8CA9FC20B33F0310A7AD33691 HTTP/1.1" 200 26368
61.149.81.22 - - [04/Dec/2017:02:19:27 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [04/Dec/2017:02:19:27 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
58.32.44.98 - - [04/Dec/2017:02:20:25 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Dec/2017:02:20:25 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [04/Dec/2017:02:20:26 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Dec/2017:02:20:27 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [04/Dec/2017:02:20:30 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:02:20:30 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
40.77.167.52 - - [04/Dec/2017:02:20:59 +0800] "GET /sxzn/foreground/browseMetadata.action?id=15 HTTP/1.1" 200 17449
106.11.158.148 - - [04/Dec/2017:02:24:18 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=3316E39A07D7063C10CDB5378D2FD095 HTTP/1.1" 200 26368
61.149.81.22 - - [04/Dec/2017:02:24:25 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [04/Dec/2017:02:24:25 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
217.182.132.152 - - [04/Dec/2017:02:24:47 +0800] "GET /http_type/tm/html/docments/LT51260382006262IKR00%20Metadata.htm HTTP/1.1" 404 259
58.32.44.98 - - [04/Dec/2017:02:25:25 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Dec/2017:02:25:25 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [04/Dec/2017:02:25:26 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Dec/2017:02:25:27 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [04/Dec/2017:02:25:29 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:02:26:12 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:02:26:13 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
217.182.132.23 - - [04/Dec/2017:02:28:37 +0800] "GET /http_type/tm/pic/LT51290412006139BKT00.jpg HTTP/1.1" 200 158887
106.11.158.148 - - [04/Dec/2017:02:29:17 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=364BE90AAC051D950CEFF3C85CF8C063 HTTP/1.1" 200 26368
106.11.156.135 - - [04/Dec/2017:02:29:18 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=3D5368CFB638B90ED3D55EF77DBC5F97 HTTP/1.1" 200 26368
61.149.81.22 - - [04/Dec/2017:02:29:26 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [04/Dec/2017:02:29:29 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
61.149.81.22 - - [04/Dec/2017:02:29:53 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [04/Dec/2017:02:29:53 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18815
58.32.44.98 - - [04/Dec/2017:02:30:24 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Dec/2017:02:30:24 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [04/Dec/2017:02:30:27 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Dec/2017:02:30:27 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [04/Dec/2017:02:30:29 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:02:31:13 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:02:31:14 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
203.208.60.130 - - [04/Dec/2017:02:32:33 +0800] "GET /zszx/map/photo/cgzai/cont.bmp HTTP/1.1" 304 -
106.11.152.142 - - [04/Dec/2017:02:32:38 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=875D38E64351A260BBB56B9785D29B7D HTTP/1.1" 200 26368
61.149.81.22 - - [04/Dec/2017:02:34:25 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [04/Dec/2017:02:34:25 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
