80.82.78.38 - - [13/Nov/2016:00:00:05 +0800] "GET http://www.baidu.com/cache/global/img/gs.gif HTTP/1.1" 404 221
42.120.161.72 - - [13/Nov/2016:10:24:33 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=83E974C8242FDAE79E106D318D1BD511 HTTP/1.1" 200 26368
42.156.139.72 - - [13/Nov/2016:10:24:33 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=DF526FBABF4437120050D52CDE3B2A57 HTTP/1.1" 200 26368
42.156.137.72 - - [13/Nov/2016:10:24:34 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=0484049971A0270534C3231D134CE627 HTTP/1.1" 200 26368
42.120.161.72 - - [13/Nov/2016:10:24:35 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=8634E5A9ABDD2AE806EEBD54C9F3B33D HTTP/1.1" 200 26368
42.156.139.72 - - [13/Nov/2016:10:24:35 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=F77FC7B124BCF9EE0D23B6F16CF41C21 HTTP/1.1" 200 26368
42.156.138.72 - - [13/Nov/2016:10:24:36 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=38302E83E131C446267FE80127DCECB5 HTTP/1.1" 200 26368
42.120.160.72 - - [13/Nov/2016:10:24:36 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=55EFDC12C7F3F4BCF2A11079D0DEA0F3 HTTP/1.1" 200 26368
113.95.12.85 - - [13/Nov/2016:10:25:02 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [13/Nov/2016:10:25:15 +0800] "HEAD / HTTP/1.1" 302 -
42.156.137.72 - - [13/Nov/2016:10:25:36 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=D7EC62B5561F99C1B7E30043AF57BFE0 HTTP/1.1" 200 26368
42.156.136.72 - - [13/Nov/2016:10:25:37 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=BE95FD0634E7256353C1AD643A0A5CC3 HTTP/1.1" 200 26368
42.120.161.72 - - [13/Nov/2016:10:25:37 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=C07C7B08F1AA0427FBD2869A3392F039 HTTP/1.1" 200 26368
42.156.139.72 - - [13/Nov/2016:10:25:38 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=6A3E59748FF7BD4A508B635F804A58DE HTTP/1.1" 200 26368
42.156.138.72 - - [13/Nov/2016:10:25:38 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=F7C9A87CF59D21EAD4FDB0A96115661F HTTP/1.1" 200 26368
42.120.161.72 - - [13/Nov/2016:10:25:39 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=EFCF78838D590D7A6F8671056A679952 HTTP/1.1" 200 26368
42.156.138.72 - - [13/Nov/2016:10:25:40 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=A60935B215D541895F9F76623F241F72 HTTP/1.1" 200 26368
42.120.160.72 - - [13/Nov/2016:10:25:40 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=15692BCD74019524C20257C0469CCEA2 HTTP/1.1" 200 26368
42.156.137.72 - - [13/Nov/2016:10:25:40 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=0110F7DEA0B6F5B01E2154F60E9BC254 HTTP/1.1" 200 26368
111.192.102.34 - - [13/Nov/2016:10:28:12 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [13/Nov/2016:10:28:43 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [13/Nov/2016:10:29:32 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [13/Nov/2016:10:30:03 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [13/Nov/2016:10:30:15 +0800] "HEAD / HTTP/1.1" 302 -
42.156.139.72 - - [13/Nov/2016:10:30:29 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=AA9E7D5416C1C38A3C82E09144F4325A HTTP/1.1" 200 26368
42.156.138.72 - - [13/Nov/2016:10:30:29 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=38182261854561B948177BBCF9242403 HTTP/1.1" 200 26368
42.120.160.72 - - [13/Nov/2016:10:30:30 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=2FDE4882BC080FE019E01B76A3DA4D6A HTTP/1.1" 200 26368
42.156.137.72 - - [13/Nov/2016:10:30:30 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=CB5AB2472AFD8C0FB4AEF51EA8924F0A HTTP/1.1" 200 26368
42.156.136.72 - - [13/Nov/2016:10:30:31 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=FACA7E852ABBDE8DEDA2534E39F1C57D HTTP/1.1" 200 26368
42.120.160.72 - - [13/Nov/2016:10:30:32 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=DB7FF0EAE64B88C1D3F7BFDB67466BF0 HTTP/1.1" 200 26368
42.156.137.72 - - [13/Nov/2016:10:30:32 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=078A5A8D43A34A00D1F3C25EEAF8BB93 HTTP/1.1" 200 26368
42.156.136.72 - - [13/Nov/2016:10:30:33 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=9A8319BCF36BEF5174580DA4C618F7CF HTTP/1.1" 200 26368
42.120.161.72 - - [13/Nov/2016:10:30:33 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=0B7D6E6AB531F4E3D88FB2E2BB78998B HTTP/1.1" 200 26368
111.192.102.34 - - [13/Nov/2016:10:33:13 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [13/Nov/2016:10:33:44 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [13/Nov/2016:10:34:32 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [13/Nov/2016:10:35:02 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [13/Nov/2016:10:35:15 +0800] "HEAD / HTTP/1.1" 302 -
42.156.139.72 - - [13/Nov/2016:10:35:31 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=F6F10402A2775F7819068A727A99DC79 HTTP/1.1" 200 26368
42.156.138.72 - - [13/Nov/2016:10:35:32 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=4059F46B22E8212E13E99602EE0D205E HTTP/1.1" 200 26368
42.120.160.72 - - [13/Nov/2016:10:35:32 +0800] "GET /sxzn/foreground/viewMetadata.action?id=102 HTTP/1.1" 200 9148
42.156.137.72 - - [13/Nov/2016:10:35:33 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=A54FDF392C65711479FACA4D67AAD520 HTTP/1.1" 200 26368
42.156.136.72 - - [13/Nov/2016:10:35:33 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=A6054F1E87C3B1C80B1E6ECB2A94362C HTTP/1.1" 200 26368
42.156.138.72 - - [13/Nov/2016:10:35:34 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=76E7BDC4F2660C01D496D32A5C139F68 HTTP/1.1" 200 26368
42.156.137.72 - - [13/Nov/2016:10:35:35 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=9F4D16EA44B7C98555CD2F350F6C4585 HTTP/1.1" 200 26368
42.156.136.72 - - [13/Nov/2016:10:35:35 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=7CB2EFEBA6CBF303079FED18929131A0 HTTP/1.1" 200 26368
42.120.161.72 - - [13/Nov/2016:10:35:35 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=E49376683AF38E350422E16DF67EB6A8 HTTP/1.1" 200 26368
42.156.139.72 - - [13/Nov/2016:10:35:36 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=60B977573D81D26C3AB1A383E910CC1F HTTP/1.1" 200 26368
111.192.102.34 - - [13/Nov/2016:10:38:12 +0800] "HEAD / HTTP/1.1" 302 -
66.249.79.164 - - [13/Nov/2016:10:38:31 +0800] "GET /start_ks/jiaoyu/index4_7.html HTTP/1.1" 304 -
66.249.79.164 - - [13/Nov/2016:10:38:32 +0800] "GET /start_ks/jiaoyu/index4_7.html HTTP/1.1" 304 -
111.192.102.34 - - [13/Nov/2016:10:38:42 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [13/Nov/2016:10:39:32 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [13/Nov/2016:10:40:03 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [13/Nov/2016:10:40:14 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [13/Nov/2016:10:43:13 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [13/Nov/2016:10:43:43 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [13/Nov/2016:10:44:32 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [13/Nov/2016:10:45:03 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [13/Nov/2016:10:45:15 +0800] "HEAD / HTTP/1.1" 302 -
42.156.139.72 - - [13/Nov/2016:10:45:19 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=0FBBEA66A5DC5F644ADBF997EB598867 HTTP/1.1" 200 26368
42.156.138.72 - - [13/Nov/2016:10:45:19 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=71778771CAB8DE22DE21B7F81795A3CD HTTP/1.1" 200 26368
42.120.160.72 - - [13/Nov/2016:10:45:19 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=266E6189941D4E8D27E41204E8ED5390 HTTP/1.1" 200 26368
42.156.137.72 - - [13/Nov/2016:10:45:20 +0800] "GET /sxzn/foreground/viewMetadata.action?id=89 HTTP/1.1" 200 9334
42.156.136.72 - - [13/Nov/2016:10:45:20 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=FE444982E0F6272B7F154BFCAE196629 HTTP/1.1" 200 26368
42.120.160.72 - - [13/Nov/2016:10:45:21 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=C933B58E081BDBFB800EA7238A0BADF8 HTTP/1.1" 200 26368
42.156.136.72 - - [13/Nov/2016:10:45:22 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=38C763D98F27A3AFCCFF3236263F04B7 HTTP/1.1" 200 26368
42.120.161.72 - - [13/Nov/2016:10:45:22 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=AE21E46A0EC26EBD6A1B03CA41148F6D HTTP/1.1" 200 26368
42.156.139.72 - - [13/Nov/2016:10:45:22 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=27B30AF14003E261B42F8B669CCE5FCD HTTP/1.1" 200 26368
42.156.138.72 - - [13/Nov/2016:10:45:23 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=AF8ABC13FE30C215F2AB5DC2180898A4 HTTP/1.1" 200 26368
111.192.102.34 - - [13/Nov/2016:10:48:12 +0800] "HEAD / HTTP/1.1" 302 -
66.249.79.160 - - [13/Nov/2016:10:48:43 +0800] "GET / HTTP/1.1" 302 -
111.192.102.34 - - [13/Nov/2016:10:48:43 +0800] "HEAD / HTTP/1.1" 302 -
66.249.79.164 - - [13/Nov/2016:10:48:44 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18576
66.249.79.156 - - [13/Nov/2016:10:48:58 +0800] "GET /sxzn/css/index.css HTTP/1.1" 200 1730
66.249.79.156 - - [13/Nov/2016:10:48:59 +0800] "GET /sxzn/css/layout.css HTTP/1.1" 200 6591
113.95.12.85 - - [13/Nov/2016:10:49:32 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [13/Nov/2016:10:50:02 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [13/Nov/2016:10:50:14 +0800] "HEAD / HTTP/1.1" 302 -
42.156.139.72 - - [13/Nov/2016:10:50:22 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=8C017D6123AAF52D67780E6BB97F8070 HTTP/1.1" 200 26368
42.156.138.72 - - [13/Nov/2016:10:50:23 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=0FF140716B15D37A4CB41680EE9EF952 HTTP/1.1" 200 26368
42.120.160.72 - - [13/Nov/2016:10:50:23 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=779D4F17DCA63AC6FFC74E7B9E7921C6 HTTP/1.1" 200 26368
42.156.137.72 - - [13/Nov/2016:10:50:23 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=06A2FBC6BABE075B887951904B4326B7 HTTP/1.1" 200 26368
42.156.136.72 - - [13/Nov/2016:10:50:24 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=8E5F9DDC42A94C8A4C2D05F92CE87D36 HTTP/1.1" 200 26368
42.120.160.72 - - [13/Nov/2016:10:50:25 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=310F864BF5DA275B14761D72CC9140F4 HTTP/1.1" 200 26368
42.156.136.72 - - [13/Nov/2016:10:50:25 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=CAAEA44B1E52155DE036E5DCDFE603C3 HTTP/1.1" 200 26368
42.120.161.72 - - [13/Nov/2016:10:50:26 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=E9497444A651997337D18386632A89BE HTTP/1.1" 200 26368
42.156.139.72 - - [13/Nov/2016:10:50:26 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=6ACFBAE19E08CE20AB3E7D5C45D833F1 HTTP/1.1" 200 26368
42.156.138.72 - - [13/Nov/2016:10:50:26 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=3ED523998676F868536D026A69D25A6E HTTP/1.1" 200 26368
115.60.115.123 - - [13/Nov/2016:10:52:43 +0800] "GET /favicon.ico HTTP/1.1" 404 988
111.192.102.34 - - [13/Nov/2016:10:53:13 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [13/Nov/2016:10:53:43 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [13/Nov/2016:10:54:32 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [13/Nov/2016:10:55:02 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [13/Nov/2016:10:55:14 +0800] "HEAD / HTTP/1.1" 302 -
42.156.139.72 - - [13/Nov/2016:10:55:19 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=A3C6368A3D2B0813B7850A17F6C052EB HTTP/1.1" 200 26368
42.156.138.72 - - [13/Nov/2016:10:55:19 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=2DF50992D3A102062C0C681829E771F3 HTTP/1.1" 200 26368
42.120.160.72 - - [13/Nov/2016:10:55:20 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=EA90310FFCB42DF78D29FBF9828276C0 HTTP/1.1" 200 26368
42.156.137.72 - - [13/Nov/2016:10:55:20 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=F18AAD5D9E938DBB92BAE61B7509DC25 HTTP/1.1" 200 26368
42.156.136.72 - - [13/Nov/2016:10:55:20 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=5F16542F14C727BC15AB5715DE2ADD6D HTTP/1.1" 200 26368
42.156.138.72 - - [13/Nov/2016:10:55:21 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=F2E0069A9F339A45CCB49075F4C17F87 HTTP/1.1" 200 26368
42.156.137.72 - - [13/Nov/2016:10:55:22 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=7953DF90DD10B26BE7771A63FFB19607 HTTP/1.1" 200 26368
42.156.136.72 - - [13/Nov/2016:10:55:22 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=BDE28BA54E5DF5E8823C718E34F5E162 HTTP/1.1" 200 26368
42.120.161.72 - - [13/Nov/2016:10:55:23 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=D3596C49AAC8A3DEF9631ED2E259E10B HTTP/1.1" 200 26368
111.192.102.34 - - [13/Nov/2016:10:58:12 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [13/Nov/2016:10:58:43 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [13/Nov/2016:10:59:31 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [13/Nov/2016:11:00:02 +0800] "HEAD / HTTP/1.1" 302 -
42.156.139.72 - - [13/Nov/2016:11:00:05 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=2582FFA64BFFD60465CB15293BCDFBB5 HTTP/1.1" 200 26368
42.156.138.72 - - [13/Nov/2016:11:00:06 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=84BECDEDCF6D51ABBF1199FF94FF4BC0 HTTP/1.1" 200 26368
42.120.160.72 - - [13/Nov/2016:11:00:06 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=5BB41DC2C23DFE00D2B4AC5AEBBFC2AE HTTP/1.1" 200 26368
42.156.137.72 - - [13/Nov/2016:11:00:07 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=AE87D6978B8488AE532E542E299C13BE HTTP/1.1" 200 26368
42.156.136.72 - - [13/Nov/2016:11:00:07 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=1051066284CB57EABD442AE4732589EB HTTP/1.1" 200 26368
42.120.160.72 - - [13/Nov/2016:11:00:08 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=CC886972A7681FAC2195F623F0F3C27A HTTP/1.1" 200 26368
42.156.136.72 - - [13/Nov/2016:11:00:09 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=C68E5070184154BD519E48682003F41B HTTP/1.1" 200 26368
42.120.161.72 - - [13/Nov/2016:11:00:09 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=138A51507FD097E1C57B24DF07DC6E7E HTTP/1.1" 200 26368
42.156.139.72 - - [13/Nov/2016:11:00:09 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=2B8018744C0492BC140019F35CA2E86F HTTP/1.1" 200 26368
42.156.138.72 - - [13/Nov/2016:11:00:09 +0800] "GET /sxzn/foreground/viewMetadata.action?id=127 HTTP/1.1" 200 9483
58.32.44.98 - - [13/Nov/2016:11:00:15 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [13/Nov/2016:11:03:13 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [13/Nov/2016:11:03:43 +0800] "HEAD / HTTP/1.1" 302 -
163.172.65.203 - - [13/Nov/2016:11:03:47 +0800] "GET /tlp/advanced/index.jsp HTTP/1.1" 200 720
113.95.12.85 - - [13/Nov/2016:11:04:32 +0800] "HEAD / HTTP/1.1" 302 -
59.111.32.13 - - [13/Nov/2016:11:04:55 +0800] "HEAD http://www.baidu.com/ HTTP/1.1" 302 -
59.111.32.13 - - [13/Nov/2016:11:04:55 +0800] "HEAD http://www.baidu.com/sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [13/Nov/2016:11:05:03 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [13/Nov/2016:11:05:15 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [13/Nov/2016:11:08:12 +0800] "HEAD / HTTP/1.1" 302 -
42.156.139.72 - - [13/Nov/2016:11:08:23 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=FCC823222FB0AC1C27280580DDD87B79 HTTP/1.1" 200 26368
42.156.138.72 - - [13/Nov/2016:11:08:24 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=83D8AC1A17100C7C2FAF399CDC9CFC8E HTTP/1.1" 200 26368
42.120.160.72 - - [13/Nov/2016:11:08:24 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=968D83CDD9090C4FC86C99F957410D45 HTTP/1.1" 200 26368
42.156.137.72 - - [13/Nov/2016:11:08:24 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=6B1CFE6889C47F5039887465C1D68413 HTTP/1.1" 200 26368
42.156.136.72 - - [13/Nov/2016:11:08:25 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=E829BDCF74FA07B20D22818DA5E8EDF7 HTTP/1.1" 200 26368
42.120.160.72 - - [13/Nov/2016:11:08:26 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=AF6446FFE467898695A93E6B0B13598E HTTP/1.1" 200 26368
42.156.136.72 - - [13/Nov/2016:11:08:27 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=CC93AB4113A39EDE6BD4A32FF73AE4A4 HTTP/1.1" 200 26368
42.120.161.72 - - [13/Nov/2016:11:08:27 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=04FFA5064D74917D107EAB54D552CA43 HTTP/1.1" 200 26368
42.156.139.72 - - [13/Nov/2016:11:08:27 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=31025A7A399F5B25F04CAC92BEF88F81 HTTP/1.1" 200 26368
111.192.102.34 - - [13/Nov/2016:11:08:43 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [13/Nov/2016:11:09:33 +0800] "HEAD / HTTP/1.1" 302 -
42.156.138.72 - - [13/Nov/2016:11:09:39 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=08823C0C280020EEE8F461805BB65CEF HTTP/1.1" 200 26368
42.120.160.72 - - [13/Nov/2016:11:09:39 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=15984EB11963B2599835654FC66FFE39 HTTP/1.1" 200 26368
42.156.136.72 - - [13/Nov/2016:11:09:40 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=2F99E6EECF9BAE8CB27DC539CB58FA3A HTTP/1.1" 200 26368
42.120.161.72 - - [13/Nov/2016:11:09:40 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=D85A375C1D8C8ABDBCF13352D3F54C90 HTTP/1.1" 200 26368
42.156.137.72 - - [13/Nov/2016:11:09:40 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=EB0E1A97F9383A9F26FE277BB5D69319 HTTP/1.1" 200 26368
42.156.137.72 - - [13/Nov/2016:11:09:42 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=74922C844D695CDC5AF7C65B35DA7DFC HTTP/1.1" 200 26368
42.156.136.72 - - [13/Nov/2016:11:09:42 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=E58E8B213A5F6E454725105698C5679B HTTP/1.1" 200 26368
42.120.161.72 - - [13/Nov/2016:11:09:42 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=0BAB8A72C7CCA6AEC268B134092BCBC0 HTTP/1.1" 200 26368
42.156.139.72 - - [13/Nov/2016:11:09:43 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=B7BBB446C0E723913D89B0CA6128E74E HTTP/1.1" 200 26368
42.156.138.72 - - [13/Nov/2016:11:09:43 +0800] "GET /sxzn/foreground/viewMetadata.action?id=11 HTTP/1.1" 200 10250
113.95.12.85 - - [13/Nov/2016:11:10:03 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [13/Nov/2016:11:10:15 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [13/Nov/2016:11:13:13 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [13/Nov/2016:11:13:43 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [13/Nov/2016:11:14:32 +0800] "HEAD / HTTP/1.1" 302 -
42.156.139.72 - - [13/Nov/2016:11:14:41 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=E3FD9BB3815AB4714F2F098CA128BFED HTTP/1.1" 200 26368
42.156.138.72 - - [13/Nov/2016:11:14:41 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=90D26E0300D7D5B4B031DF2864C2EB57 HTTP/1.1" 200 26368
42.120.160.72 - - [13/Nov/2016:11:14:41 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=4D95DEFDF9D8ED67AB3CFD34A10565C2 HTTP/1.1" 200 26368
42.156.137.72 - - [13/Nov/2016:11:14:41 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=0A54C592D4AC2747ACCFF217A18FDB7A HTTP/1.1" 200 26368
42.156.136.72 - - [13/Nov/2016:11:14:42 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=738B77C144775BDF99ADE45A2011F67C HTTP/1.1" 200 26368
42.120.160.72 - - [13/Nov/2016:11:14:43 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=7E5FEBE0BBEE3E2CB66F02ABD6694AEB HTTP/1.1" 200 26368
42.156.136.72 - - [13/Nov/2016:11:14:44 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=1C2C82B43772D1744D27DD336423742D HTTP/1.1" 200 26368
42.120.161.72 - - [13/Nov/2016:11:14:44 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=B2E8EAEEB38E598499D0F15F91DD9A7C HTTP/1.1" 200 26368
42.156.139.72 - - [13/Nov/2016:11:14:45 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=0BA67380509F0A2FCD607E27A3CCB3D8 HTTP/1.1" 200 26368
113.95.12.85 - - [13/Nov/2016:11:15:02 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [13/Nov/2016:11:15:14 +0800] "HEAD / HTTP/1.1" 302 -
42.156.138.72 - - [13/Nov/2016:11:15:42 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=25EA4D54B2A4E6995431FEEAFE9910DA HTTP/1.1" 200 26368
42.120.160.72 - - [13/Nov/2016:11:15:42 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=C6678440C47C516660F9016DF8D65AB4 HTTP/1.1" 200 26368
42.156.137.72 - - [13/Nov/2016:11:15:43 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=B6B701A58E16FDDF7AEF822AA3A4C7F3 HTTP/1.1" 200 26368
42.120.161.72 - - [13/Nov/2016:11:15:44 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=5702D66FBBAEFDFD5DF1FFC19BE9D765 HTTP/1.1" 200 26368
42.156.136.72 - - [13/Nov/2016:11:15:43 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=28E59D8B0B288C82D1461C8DA68D4B3C HTTP/1.1" 200 26368
42.156.137.72 - - [13/Nov/2016:11:15:45 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=37F55F84FCF9965FDA9CD643DCABDDE7 HTTP/1.1" 200 26368
42.120.161.72 - - [13/Nov/2016:11:15:45 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=3B239C144A6937EC66AB0722560DB6EE HTTP/1.1" 200 26368
42.156.139.72 - - [13/Nov/2016:11:15:46 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=8D6AFB292F2624AA482516C2DCFB5584 HTTP/1.1" 200 26368
42.156.138.72 - - [13/Nov/2016:11:15:46 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=5400B4461F9D3755BE963766217472E7 HTTP/1.1" 200 26368
42.120.160.72 - - [13/Nov/2016:11:15:46 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=ACEA96F3CF8AE1DC5AA7A3708308DB3B HTTP/1.1" 200 26368
111.192.102.34 - - [13/Nov/2016:11:18:12 +0800] "HEAD / HTTP/1.1" 302 -
