113.140.84.108 - - [10/Dec/2014:00:00:23 +0800] "GET /sxzn/sxzn-userGuide.doc HTTP/1.1" 200 2013696
61.149.37.106 - - [10/Dec/2014:00:59:14 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [10/Dec/2014:00:59:41 +0800] "GET /wwwlogs/ex140914.log HTTP/1.1" 404 1015
61.149.81.22 - - [10/Dec/2014:00:59:41 +0800] "GET /wwwlogs/ex141209.log HTTP/1.1" 200 278829
61.149.12.161 - - [10/Dec/2014:01:01:25 +0800] "GET / HTTP/1.1" 302 -
61.149.12.161 - - [10/Dec/2014:01:01:25 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
209.222.8.75 - - [10/Dec/2014:01:01:28 +0800] "GET /zszx/index2.asp HTTP/1.1" 404 1000
61.149.81.22 - - [10/Dec/2014:01:03:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:01:03:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:01:04:15 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:01:04:15 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [10/Dec/2014:01:08:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:01:08:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
66.249.79.107 - - [10/Dec/2014:01:09:11 +0800] "GET /sxzn/browseMetadata.action;jsessionid=C345A9AAA632194E8CC2636A8152484E?d-49747-p=3 HTTP/1.1" 200 23825
61.149.37.106 - - [10/Dec/2014:01:09:15 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:01:09:15 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [10/Dec/2014:01:13:47 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:01:13:47 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:01:14:15 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:01:14:15 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [10/Dec/2014:01:18:47 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:01:18:47 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:01:19:15 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:01:19:15 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
218.30.103.42 - - [10/Dec/2014:01:20:59 +0800] "GET /zszx/map/photo/cgzai/cgndys.bmp HTTP/1.1" 200 16368
111.206.71.104 - - [10/Dec/2014:01:22:30 +0800] "GET /robots.txt HTTP/1.1" 200 68
61.149.81.22 - - [10/Dec/2014:01:23:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:01:23:47 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:01:24:14 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:01:24:15 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [10/Dec/2014:01:28:47 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:01:28:47 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:01:29:15 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:01:29:15 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [10/Dec/2014:01:29:38 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:01:29:38 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18585
61.149.81.22 - - [10/Dec/2014:01:33:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:01:33:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:01:34:14 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:01:34:14 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.161.170.198 - - [10/Dec/2014:01:37:23 +0800] "GET /wwwlogs/access.log HTTP/1.1" 200 2848032
61.161.170.198 - - [10/Dec/2014:01:37:23 +0800] "GET /wwwlogs/access.log HTTP/1.1" 200 2160576
61.161.170.198 - - [10/Dec/2014:01:37:23 +0800] "GET /wwwlogs/access.log HTTP/1.1" 200 7823904
61.161.170.198 - - [10/Dec/2014:01:37:23 +0800] "GET /wwwlogs/access.log HTTP/1.1" 200 2848032
61.149.81.22 - - [10/Dec/2014:01:38:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:01:38:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:01:39:16 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:01:39:16 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [10/Dec/2014:01:43:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:01:43:47 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:01:44:14 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:01:44:14 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [10/Dec/2014:01:48:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:01:48:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:01:49:15 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:01:49:15 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
218.30.103.42 - - [10/Dec/2014:01:49:56 +0800] "GET /zszx/map/photo/90huangtu/rain.bmp HTTP/1.1" 200 867098
61.149.81.22 - - [10/Dec/2014:01:53:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:01:53:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:01:54:14 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:01:54:14 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
188.165.15.60 - - [10/Dec/2014:01:58:40 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18585
61.149.81.22 - - [10/Dec/2014:01:58:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:01:58:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:01:59:14 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:01:59:14 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.12.161 - - [10/Dec/2014:02:01:06 +0800] "GET / HTTP/1.1" 302 -
61.149.12.161 - - [10/Dec/2014:02:01:06 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [10/Dec/2014:02:03:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:02:03:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:02:04:15 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:02:04:15 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
188.165.15.152 - - [10/Dec/2014:02:05:00 +0800] "GET /sxzn/listDataOfMD.action?id=1 HTTP/1.1" 302 -
66.249.79.107 - - [10/Dec/2014:02:07:23 +0800] "GET /clim/user/main.jsp?table=m_um HTTP/1.1" 200 3394
207.46.13.84 - - [10/Dec/2014:02:08:16 +0800] "GET /sxzn/aboutSXZN.jsp HTTP/1.1" 200 7342
61.149.81.22 - - [10/Dec/2014:02:08:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:02:08:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:02:09:14 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:02:09:15 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [10/Dec/2014:02:13:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:02:13:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:02:14:14 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:02:14:14 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
130.185.139.213 - - [10/Dec/2014:02:17:02 +0800] "GET / HTTP/1.0" 302 -
130.185.139.213 - - [10/Dec/2014:02:17:02 +0800] "GET /sxzn/index.action HTTP/1.0" 200 18409
207.46.13.84 - - [10/Dec/2014:02:17:31 +0800] "GET /sxzn/foreground/viewMetadata.action?id=185 HTTP/1.1" 200 9053
61.149.81.22 - - [10/Dec/2014:02:18:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:02:18:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:02:19:15 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:02:19:15 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
58.215.137.81 - - [10/Dec/2014:02:20:27 +0800] "GET /zszx/map/photo/80huagtu/trsyx.bmp HTTP/1.1" 200 16368
58.215.137.239 - - [10/Dec/2014:02:20:27 +0800] "GET /zszx/map/photo/80huagtu/trsyx.bmp HTTP/1.1" 200 32736
58.215.137.238 - - [10/Dec/2014:02:20:27 +0800] "GET /zszx/map/photo/80huagtu/trsyx.bmp HTTP/1.1" 200 867098
61.149.8.38 - - [10/Dec/2014:02:23:06 +0800] "GET /robots.txt HTTP/1.0" 200 68
61.149.8.38 - - [10/Dec/2014:02:23:06 +0800] "GET /sxzn/js/jquery-1.4.2.min.js HTTP/1.0" 200 72174
61.149.81.22 - - [10/Dec/2014:02:23:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:02:23:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:02:24:14 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:02:24:14 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
157.55.39.237 - - [10/Dec/2014:02:28:32 +0800] "GET /meta HTTP/1.1" 404 967
61.149.81.22 - - [10/Dec/2014:02:28:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:02:28:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:02:29:15 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:02:29:15 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [10/Dec/2014:02:29:33 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:02:29:33 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18585
61.149.8.38 - - [10/Dec/2014:02:30:06 +0800] "GET / HTTP/1.0" 302 -
61.149.8.38 - - [10/Dec/2014:02:30:07 +0800] "GET /sxzn/index.action HTTP/1.0" 200 18585
61.149.81.22 - - [10/Dec/2014:02:33:47 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:02:33:47 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:02:34:14 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:02:34:14 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [10/Dec/2014:02:38:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:02:38:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:02:39:14 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:02:39:14 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [10/Dec/2014:02:43:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:02:43:47 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:02:44:14 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:02:44:14 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [10/Dec/2014:02:48:47 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:02:48:47 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:02:49:14 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:02:49:14 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [10/Dec/2014:02:53:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:02:53:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:02:54:14 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:02:54:14 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
111.206.71.84 - - [10/Dec/2014:02:54:49 +0800] "GET / HTTP/1.1" 302 -
220.181.108.144 - - [10/Dec/2014:02:54:51 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:02:58:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:02:58:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:02:59:14 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:02:59:14 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.12.161 - - [10/Dec/2014:03:01:48 +0800] "GET / HTTP/1.1" 302 -
61.149.12.161 - - [10/Dec/2014:03:01:48 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [10/Dec/2014:03:03:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:03:03:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:03:04:14 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:03:04:14 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
66.249.79.115 - - [10/Dec/2014:03:06:32 +0800] "GET /http_type/tm/docments/LT51220312006266IKR00%20Metadata.htm HTTP/1.1" 304 -
61.149.81.22 - - [10/Dec/2014:03:08:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:03:08:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:03:09:14 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:03:09:14 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
157.55.39.237 - - [10/Dec/2014:03:12:24 +0800] "GET /sxzn/foreground/viewMetadata.action?id=8 HTTP/1.1" 200 9384
61.149.81.22 - - [10/Dec/2014:03:13:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:03:13:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:03:14:14 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:03:14:14 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [10/Dec/2014:03:18:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:03:18:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:03:19:14 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:03:19:14 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.8.38 - - [10/Dec/2014:03:22:21 +0800] "GET / HTTP/1.0" 302 -
61.149.8.38 - - [10/Dec/2014:03:22:22 +0800] "GET /sxzn/index.action HTTP/1.0" 200 18346
61.149.8.38 - - [10/Dec/2014:03:22:23 +0800] "GET / HTTP/1.0" 302 -
61.149.8.38 - - [10/Dec/2014:03:22:24 +0800] "GET /sxzn/index.action HTTP/1.0" 200 18409
61.149.81.22 - - [10/Dec/2014:03:23:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:03:23:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:03:24:14 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:03:24:14 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
101.226.167.195 - - [10/Dec/2014:03:27:15 +0800] "GET /sxzn/aboutSXZN.jsp HTTP/1.1" 200 7342
101.226.166.233 - - [10/Dec/2014:03:28:10 +0800] "GET /zszx/handbook/handbook1.htm HTTP/1.1" 200 306238
61.149.81.22 - - [10/Dec/2014:03:28:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:03:28:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
133.9.84.100 - - [10/Dec/2014:03:28:49 +0800] "GET /robots.txt HTTP/1.1" 200 68
61.149.37.106 - - [10/Dec/2014:03:29:14 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:03:29:14 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [10/Dec/2014:03:29:33 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:03:29:33 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18585
133.9.84.100 - - [10/Dec/2014:03:33:03 +0800] "GET / HTTP/1.1" 302 -
68.180.228.88 - - [10/Dec/2014:03:33:17 +0800] "GET /robots.txt HTTP/1.1" 200 68
68.180.228.88 - - [10/Dec/2014:03:33:17 +0800] "GET /sxzn/foreground/viewMetadata.action?id=59 HTTP/1.1" 200 9527
61.149.81.22 - - [10/Dec/2014:03:33:47 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:03:33:47 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:03:34:14 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:03:34:14 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
112.90.237.66 - - [10/Dec/2014:03:38:02 +0800] "GET /wwwlogs/access.log HTTP/1.1" 200 3429096
112.90.237.66 - - [10/Dec/2014:03:38:05 +0800] "GET /wwwlogs/access.log HTTP/1.1" 200 1792296
112.90.237.66 - - [10/Dec/2014:03:38:02 +0800] "GET /wwwlogs/access.log HTTP/1.1" 200 2324256
112.90.237.66 - - [10/Dec/2014:03:38:05 +0800] "GET /wwwlogs/access.log HTTP/1.1" 200 1546776
61.149.81.22 - - [10/Dec/2014:03:38:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:03:38:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:03:39:14 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:03:39:14 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [10/Dec/2014:03:43:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:03:43:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:03:44:14 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:03:44:14 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [10/Dec/2014:03:48:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:03:48:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:03:49:14 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:03:49:14 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
111.206.71.113 - - [10/Dec/2014:03:50:02 +0800] "GET / HTTP/1.1" 302 -
220.181.108.162 - - [10/Dec/2014:03:50:04 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:03:53:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:03:53:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:03:54:14 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:03:54:14 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
188.165.15.152 - - [10/Dec/2014:03:55:56 +0800] "GET /sxzn/foreground/viewMetadata.action?id=70 HTTP/1.1" 200 9290
61.149.81.22 - - [10/Dec/2014:03:58:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:03:58:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:03:59:14 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:03:59:14 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.12.161 - - [10/Dec/2014:04:00:01 +0800] "GET / HTTP/1.1" 302 -
61.149.12.161 - - [10/Dec/2014:04:00:01 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [10/Dec/2014:04:03:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:04:03:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:04:04:14 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:04:04:14 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
66.249.79.99 - - [10/Dec/2014:04:04:39 +0800] "GET /http_type/tm/docments/LT51260452004337BJC00%20Metadata.htm HTTP/1.1" 304 -
188.165.15.132 - - [10/Dec/2014:04:07:29 +0800] "GET /sxzn/foreground/listDataOfMD.action?id=198 HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:04:08:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:04:08:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:04:09:14 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:04:09:14 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [10/Dec/2014:04:13:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:04:13:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:04:14:14 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:04:14:14 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [10/Dec/2014:04:18:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:04:18:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:04:19:14 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:04:19:14 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [10/Dec/2014:04:23:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:04:23:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:04:24:14 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:04:24:14 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [10/Dec/2014:04:28:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:04:28:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:04:29:14 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:04:29:14 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [10/Dec/2014:04:29:33 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:04:29:33 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18585
61.149.81.22 - - [10/Dec/2014:04:33:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:04:33:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:04:34:14 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:04:34:14 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [10/Dec/2014:04:38:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:04:38:47 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:04:39:13 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:04:39:13 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [10/Dec/2014:04:43:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:04:43:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:04:44:13 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:04:44:13 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [10/Dec/2014:04:48:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:04:48:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:04:49:14 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:04:49:14 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [10/Dec/2014:04:53:46 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [10/Dec/2014:04:53:46 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.37.106 - - [10/Dec/2014:04:54:14 +0800] "GET / HTTP/1.1" 302 -
61.149.37.106 - - [10/Dec/2014:04:54:14 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
188.165.15.85 - - [10/Dec/2014:04:57:38 +0800] "GET /sxzn/foreground/viewMetadata.action?id=58 HTTP/1.1" 200 9488
61.149.81.22 - - [10/Dec/2014:04:58:46 +0800] "GET / HTTP/1.1" 302 -
