66.249.69.123 - - [25/Aug/2016:00:00:02 +0800] "GET /http_type/tm/jqzoom.css HTTP/1.1" 200 1080
180.76.15.154 - - [25/Aug/2016:01:13:47 +0800] "GET /sxzn/browseMetadata.action?id=53 HTTP/1.1" 200 22883
58.32.44.98 - - [25/Aug/2016:01:14:02 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:01:14:02 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
66.249.69.231 - - [25/Aug/2016:01:14:22 +0800] "GET /start_ks/jiaoyu/index4_5.html HTTP/1.1" 200 7311
113.95.12.85 - - [25/Aug/2016:01:14:40 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:01:14:40 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.81.22 - - [25/Aug/2016:01:16:13 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:01:16:13 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
42.156.137.107 - - [25/Aug/2016:01:17:16 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=B5E010D601DEBC2A25141F1B1F42DECD HTTP/1.1" 200 26368
42.156.138.107 - - [25/Aug/2016:01:17:17 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=E1F47B3059F3B89929141596643707EE HTTP/1.1" 200 26368
163.172.152.73 - - [25/Aug/2016:01:18:05 +0800] "POST //%63%67%69%2D%62%69%6E/%70%68%70?%2D%64+%61%6C%6C%6F%77%5F%75%72%6C%5F%69%6E%63%6C%75%64%65%3D%6F%6E+%2D%64+%73%61%66%65%5F%6D%6F%64%65%3D%6F%66%66+%2D%64+%73%75%68%6F%73%69%6E%2E%73%69%6D%75%6C%61%74%69%6F%6E%3D%6F%6E+%2D%64+%64%69%73%61%62%6C%65%5F%66%75%6E%63%74%69%6F%6E%73%3D%22%22+%2D%64+%6F%70%65%6E%5F%62%61%73%65%64%69%72%3D%6E%6F%6E%65+%2D%64+%61%75%74%6F%5F%70%72%65%70%65%6E%64%5F%66%69%6C%65%3D%70%68%70%3A%2F%2F%69%6E%70%75%74+%2D%64+%63%67%69%2E%66%6F%72%63%65%5F%72%65%64%69%72%65%63%74%3D%30+%2D%64+%63%67%69%2E%72%65%64%69%72%65%63%74%5F%73%74%61%74%75%73%5F%65%6E%76%3D%30+%2D%64+%61%75%74%6F%5F%70%72%65%70%65%6E%64%5F%66%69%6C%65%3D%70%68%70%3A%2F%2F%69%6E%70%75%74+%2D%6E HTTP/1.1" 404 988
111.192.102.34 - - [25/Aug/2016:01:18:21 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:01:18:21 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
58.32.44.98 - - [25/Aug/2016:01:19:02 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:01:19:03 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [25/Aug/2016:01:19:40 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:01:19:40 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
42.156.137.107 - - [25/Aug/2016:01:20:51 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=80D30F8864E14946DDB5F10B18B1FC24 HTTP/1.1" 200 26368
61.149.81.22 - - [25/Aug/2016:01:21:13 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:01:21:13 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
111.192.102.34 - - [25/Aug/2016:01:23:22 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:01:23:22 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
58.32.44.98 - - [25/Aug/2016:01:24:02 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:01:24:02 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
42.156.137.107 - - [25/Aug/2016:01:24:13 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=417502D9D658F80DED5B77C4B05C6C5B HTTP/1.1" 200 26368
42.156.138.107 - - [25/Aug/2016:01:24:13 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=0AB65FECDE2962DFEE7E5491A3607E7E HTTP/1.1" 200 26368
113.95.12.85 - - [25/Aug/2016:01:24:39 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:01:24:40 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.81.22 - - [25/Aug/2016:01:26:13 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:01:26:13 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
42.156.137.107 - - [25/Aug/2016:01:27:54 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=39253223B76B4FCF3F8C5667509A269F HTTP/1.1" 200 26368
42.156.138.107 - - [25/Aug/2016:01:27:54 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=4D7DB5EDF5EE2213CA8A1200169AD5AE HTTP/1.1" 200 26368
42.156.139.107 - - [25/Aug/2016:01:27:54 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=935CEC337B7D17809C478A96DD16C56F HTTP/1.1" 200 26368
111.192.102.34 - - [25/Aug/2016:01:28:20 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:01:28:21 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
58.32.44.98 - - [25/Aug/2016:01:29:03 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:01:29:03 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [25/Aug/2016:01:29:39 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:01:29:40 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.81.22 - - [25/Aug/2016:01:30:01 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:01:30:01 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18819
61.149.81.22 - - [25/Aug/2016:01:31:13 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:01:31:13 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
42.156.137.107 - - [25/Aug/2016:01:31:32 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=2B3F604E55A2958ABDAA20492DB36778 HTTP/1.1" 200 26368
42.156.138.107 - - [25/Aug/2016:01:31:33 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=1B52CAB79F3A860257D21C46148C241D HTTP/1.1" 200 26368
111.192.102.34 - - [25/Aug/2016:01:33:21 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:01:33:22 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
58.32.44.98 - - [25/Aug/2016:01:34:02 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:01:34:02 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [25/Aug/2016:01:34:39 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:01:34:40 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
42.156.137.107 - - [25/Aug/2016:01:34:55 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=08883BAFF6E4CED9B37C7929DC2DE4B8 HTTP/1.1" 200 26368
61.149.81.22 - - [25/Aug/2016:01:36:13 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:01:36:13 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
111.192.102.34 - - [25/Aug/2016:01:38:21 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:01:38:22 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
163.172.152.73 - - [25/Aug/2016:01:38:32 +0800] "POST //%63%67%69%2D%62%69%6E/%70%68%70?%2D%64+%61%6C%6C%6F%77%5F%75%72%6C%5F%69%6E%63%6C%75%64%65%3D%6F%6E+%2D%64+%73%61%66%65%5F%6D%6F%64%65%3D%6F%66%66+%2D%64+%73%75%68%6F%73%69%6E%2E%73%69%6D%75%6C%61%74%69%6F%6E%3D%6F%6E+%2D%64+%64%69%73%61%62%6C%65%5F%66%75%6E%63%74%69%6F%6E%73%3D%22%22+%2D%64+%6F%70%65%6E%5F%62%61%73%65%64%69%72%3D%6E%6F%6E%65+%2D%64+%61%75%74%6F%5F%70%72%65%70%65%6E%64%5F%66%69%6C%65%3D%70%68%70%3A%2F%2F%69%6E%70%75%74+%2D%64+%63%67%69%2E%66%6F%72%63%65%5F%72%65%64%69%72%65%63%74%3D%30+%2D%64+%63%67%69%2E%72%65%64%69%72%65%63%74%5F%73%74%61%74%75%73%5F%65%6E%76%3D%30+%2D%64+%61%75%74%6F%5F%70%72%65%70%65%6E%64%5F%66%69%6C%65%3D%70%68%70%3A%2F%2F%69%6E%70%75%74+%2D%6E HTTP/1.1" 404 988
42.156.137.107 - - [25/Aug/2016:01:38:32 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=29F3C010C6B637A0549DB5564A6AD616 HTTP/1.1" 200 26368
58.32.44.98 - - [25/Aug/2016:01:39:02 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:01:39:02 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [25/Aug/2016:01:39:39 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:01:39:40 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.81.22 - - [25/Aug/2016:01:41:13 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:01:41:13 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
42.156.137.107 - - [25/Aug/2016:01:42:14 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=75462A6DD0C562E015AD74830D5C9565 HTTP/1.1" 200 26368
42.156.138.107 - - [25/Aug/2016:01:42:14 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=2B6217E82301F0B64B9E85DA0FF04403 HTTP/1.1" 200 26368
220.181.51.81 - - [25/Aug/2016:01:43:10 +0800] "GET /robots.txt HTTP/1.1" 200 68
111.192.102.34 - - [25/Aug/2016:01:43:20 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:01:43:21 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
58.32.44.98 - - [25/Aug/2016:01:44:01 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:01:44:02 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [25/Aug/2016:01:44:39 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:01:44:40 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
42.156.137.107 - - [25/Aug/2016:01:45:51 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=C61A12ACCA962756F9F842205FD237A2 HTTP/1.1" 200 26368
42.156.138.107 - - [25/Aug/2016:01:45:52 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=28094E76F0F4A5A66D702BC2EED1E5C8 HTTP/1.1" 200 26368
61.149.81.22 - - [25/Aug/2016:01:46:13 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:01:46:13 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
111.192.102.34 - - [25/Aug/2016:01:48:21 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:01:48:21 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
157.55.39.48 - - [25/Aug/2016:01:48:51 +0800] "GET /sxzn/viewMetadata.action?id=10 HTTP/1.1" 200 9083
58.32.44.98 - - [25/Aug/2016:01:49:02 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:01:49:03 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
42.156.137.107 - - [25/Aug/2016:01:49:12 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=71692CE8452B0E691F0C93BD143BEA40 HTTP/1.1" 200 26368
42.156.138.107 - - [25/Aug/2016:01:49:12 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=369C2F946DE8276C8EC8CB56306A8221 HTTP/1.1" 200 26368
42.156.139.107 - - [25/Aug/2016:01:49:13 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=4B20493BE275037E31DD7BFDF2238DBB HTTP/1.1" 200 26368
42.156.136.107 - - [25/Aug/2016:01:49:13 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=8908F7D6872F0D8362B70963DD36BBFF HTTP/1.1" 200 26368
113.95.12.85 - - [25/Aug/2016:01:49:39 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:01:49:39 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.81.22 - - [25/Aug/2016:01:51:13 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:01:51:13 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
42.156.137.107 - - [25/Aug/2016:01:52:32 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=9A59EEB6DDD0BE64E9A64B967425AED1 HTTP/1.1" 200 26368
42.156.138.107 - - [25/Aug/2016:01:52:33 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=729857E0627E12AC1455CDA55DA71D6A HTTP/1.1" 200 26368
42.156.139.107 - - [25/Aug/2016:01:52:33 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=217BA27F388D83D0B056D46699ADA1AD HTTP/1.1" 200 26368
111.192.102.34 - - [25/Aug/2016:01:53:22 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:01:53:22 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
58.32.44.98 - - [25/Aug/2016:01:54:02 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:01:54:02 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [25/Aug/2016:01:54:39 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:01:54:39 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
42.156.137.107 - - [25/Aug/2016:01:56:12 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=B8B711753D6E8AAFD2ECBD654A591DFC HTTP/1.1" 200 26368
61.149.81.22 - - [25/Aug/2016:01:56:13 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:01:56:13 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
111.192.102.34 - - [25/Aug/2016:01:58:21 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:01:58:21 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
58.32.44.98 - - [25/Aug/2016:01:59:02 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:01:59:02 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [25/Aug/2016:01:59:14 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:01:59:14 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [25/Aug/2016:01:59:39 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:01:59:40 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
42.156.137.107 - - [25/Aug/2016:01:59:53 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=5AC207A59718FAC5F3FB0CD3A5ABC2F7 HTTP/1.1" 200 26368
42.156.139.107 - - [25/Aug/2016:01:59:53 +0800] "GET /sxzn/foreground/listDataOfMD.action?id=214 HTTP/1.1" 302 -
42.156.138.107 - - [25/Aug/2016:01:59:53 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=DAEF0B0507BC64623C6980053C2950DB HTTP/1.1" 200 26368
42.156.139.107 - - [25/Aug/2016:01:59:53 +0800] "GET /sxzn/login.action;jsessionid=1D56D5AF2D55C9119A9F5347645733F4 HTTP/1.1" 200 7451
42.156.136.107 - - [25/Aug/2016:01:59:53 +0800] "GET /sxzn/login.action;jsessionid=1D56D5AF2D55C9119A9F5347645733F4 HTTP/1.1" 200 7451
61.149.81.22 - - [25/Aug/2016:02:01:13 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:02:01:13 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
180.97.106.161 - - [25/Aug/2016:02:02:36 +0800] "GET http://180.163.113.82/check_proxy HTTP/1.1" 404 988
42.156.137.107 - - [25/Aug/2016:02:03:13 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=8CF64D18E885E7CFA78B0688D928AAD0 HTTP/1.1" 200 26368
42.156.138.107 - - [25/Aug/2016:02:03:14 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=61B360F7F5834335A7F61407186BFED6 HTTP/1.1" 200 26368
111.192.102.34 - - [25/Aug/2016:02:03:58 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:02:03:58 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
58.32.44.98 - - [25/Aug/2016:02:04:02 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:02:04:02 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [25/Aug/2016:02:04:39 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:02:04:40 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.81.22 - - [25/Aug/2016:02:06:13 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:02:06:13 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
42.156.137.107 - - [25/Aug/2016:02:06:32 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=8058A48626618E52980DCACF844EDC03 HTTP/1.1" 200 26368
66.249.69.40 - - [25/Aug/2016:02:07:20 +0800] "GET /sxzn/css/displaytag.css HTTP/1.1" 200 2309
111.192.102.34 - - [25/Aug/2016:02:08:59 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:02:08:59 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
58.32.44.98 - - [25/Aug/2016:02:09:01 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:02:09:01 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.95.12.85 - - [25/Aug/2016:02:09:39 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:02:09:40 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
42.156.137.107 - - [25/Aug/2016:02:10:13 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=52A789DDB72BE44FC0FD2F756ED13B6C HTTP/1.1" 200 26368
42.156.138.107 - - [25/Aug/2016:02:10:13 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=E2F0E754B300416F79100FAE781B8688 HTTP/1.1" 200 26368
42.156.139.107 - - [25/Aug/2016:02:10:14 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=E2A8CD5FE1E9C791D0C3FC83E3F69C0E HTTP/1.1" 200 26368
42.156.136.107 - - [25/Aug/2016:02:10:14 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=87B0F8E0977AD6D881FDA2173E9B2C2C HTTP/1.1" 200 26368
61.149.81.22 - - [25/Aug/2016:02:11:13 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:02:11:13 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
42.156.137.107 - - [25/Aug/2016:02:13:52 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=93F355FA34DCA4AF7A85921B32D8D324 HTTP/1.1" 200 26368
42.156.138.107 - - [25/Aug/2016:02:13:53 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=C0A0DCA66B763ACF632E1FB701C30CCE HTTP/1.1" 200 26368
111.192.102.34 - - [25/Aug/2016:02:13:58 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:02:13:59 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
58.32.44.98 - - [25/Aug/2016:02:14:01 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:02:14:01 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
106.120.173.126 - - [25/Aug/2016:02:14:34 +0800] "GET /index.jsp HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:02:14:40 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:02:14:40 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
106.120.173.126 - - [25/Aug/2016:02:14:43 +0800] "GET / HTTP/1.1" 302 -
106.120.173.126 - - [25/Aug/2016:02:14:53 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
106.120.173.126 - - [25/Aug/2016:02:15:03 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
106.120.173.126 - - [25/Aug/2016:02:15:13 +0800] "GET /obd/showEntity.jsp?id=1182 HTTP/1.1" 500 2129
106.120.173.126 - - [25/Aug/2016:02:15:23 +0800] "GET /obd/showEntity.jsp?id=1146 HTTP/1.1" 500 2129
106.120.173.126 - - [25/Aug/2016:02:15:33 +0800] "GET /sxzn/foreground/listDataOfMD.action?id=7 HTTP/1.1" 302 -
106.120.173.126 - - [25/Aug/2016:02:15:43 +0800] "GET /sxzn/foreground/listDataOfMD.action?id=158 HTTP/1.1" 302 -
106.120.173.126 - - [25/Aug/2016:02:15:53 +0800] "GET /sxzn/login.action HTTP/1.1" 200 7319
106.120.173.126 - - [25/Aug/2016:02:16:03 +0800] "GET /sxzn/login.action HTTP/1.1" 200 7319
61.149.81.22 - - [25/Aug/2016:02:16:13 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:02:16:13 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
106.120.173.126 - - [25/Aug/2016:02:16:13 +0800] "GET /http_type/tm/docments/LT51260392007265IKR00%20Metadata.htm HTTP/1.1" 304 -
106.120.173.126 - - [25/Aug/2016:02:16:23 +0800] "GET /http_type/tm/docments/LT51130282006235IKR00%20Metadata.htm HTTP/1.1" 304 -
106.120.173.126 - - [25/Aug/2016:02:16:33 +0800] "GET /http_type/tm/docments/LT51200292007175IKR00%20Metadata.htm HTTP/1.1" 304 -
106.120.173.126 - - [25/Aug/2016:02:16:43 +0800] "GET /http_type/tm/docments/LT41160281989009XXX02%20Metadata.htm HTTP/1.1" 304 -
106.120.173.126 - - [25/Aug/2016:02:16:53 +0800] "GET /sxzn/foreground/viewMetadata.action?id=214 HTTP/1.1" 200 9164
106.120.173.126 - - [25/Aug/2016:02:17:03 +0800] "GET /sxzn/viewMetadata.action?id=131 HTTP/1.1" 200 9082
106.120.173.126 - - [25/Aug/2016:02:17:13 +0800] "GET /sxzn/browseMetadata.action?d-49747-p=1 HTTP/1.1" 200 25884
106.120.173.126 - - [25/Aug/2016:02:17:23 +0800] "GET /sxzn/viewMetadata.action?id=114 HTTP/1.1" 200 9082
42.156.137.107 - - [25/Aug/2016:02:17:32 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=07F2C8A30008D67AF35C939C7D18E27E HTTP/1.1" 200 26368
42.156.138.107 - - [25/Aug/2016:02:17:32 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=F767B7F9868055BA02B9D70F6091E2D1 HTTP/1.1" 200 26368
106.120.173.126 - - [25/Aug/2016:02:17:33 +0800] "GET /sxzn/viewMetadata.action?id=59 HTTP/1.1" 200 9439
106.120.173.126 - - [25/Aug/2016:02:17:43 +0800] "GET /sxzn/listDataOfMD.action?id=99 HTTP/1.1" 302 -
106.120.173.126 - - [25/Aug/2016:02:17:53 +0800] "GET /sxzn/viewDataset.action?id=512 HTTP/1.1" 302 -
106.120.173.126 - - [25/Aug/2016:02:18:03 +0800] "GET /sxzn/login.action HTTP/1.1" 200 7319
106.120.173.126 - - [25/Aug/2016:02:18:13 +0800] "GET /sxzn/login.action HTTP/1.1" 200 7319
106.120.173.126 - - [25/Aug/2016:02:18:23 +0800] "GET /sxzn/foreground/listMetadataExt.action?id=6 HTTP/1.1" 302 -
106.120.173.126 - - [25/Aug/2016:02:18:33 +0800] "GET /sxzn/foreground/foreground/listDataOfMD.action?id=65 HTTP/1.1" 302 -
106.120.173.126 - - [25/Aug/2016:02:18:43 +0800] "GET /sxzn/login.action HTTP/1.1" 200 7319
106.120.173.126 - - [25/Aug/2016:02:18:53 +0800] "GET /sxzn/login.action HTTP/1.1" 200 7319
111.192.102.34 - - [25/Aug/2016:02:18:58 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:02:18:58 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
58.32.44.98 - - [25/Aug/2016:02:19:01 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:02:19:02 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
106.120.173.126 - - [25/Aug/2016:02:19:03 +0800] "GET /sxzn/foreground/viewMetadata.action?id=8 HTTP/1.1" 200 9296
106.120.173.126 - - [25/Aug/2016:02:19:13 +0800] "GET /sxzn/foreground/browseMetadata.action?id=18 HTTP/1.1" 200 14320
106.120.173.126 - - [25/Aug/2016:02:19:23 +0800] "GET /sxzn/foreground/browseMetadata.action?id=29 HTTP/1.1" 200 16030
106.120.173.126 - - [25/Aug/2016:02:19:33 +0800] "GET /sxzn/foreground/browseMetadata.action?id=46 HTTP/1.1" 200 15691
113.95.12.85 - - [25/Aug/2016:02:19:39 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:02:19:40 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
106.120.173.126 - - [25/Aug/2016:02:19:43 +0800] "GET /sxzn/foreground/browseMetadata.action?id=17 HTTP/1.1" 200 22788
106.120.173.126 - - [25/Aug/2016:02:19:53 +0800] "GET /obd/listEntities.jsp?did=1120 HTTP/1.1" 500 2129
106.120.173.126 - - [25/Aug/2016:02:20:03 +0800] "GET /sxzn/foreground/viewMetadata.action?id=232 HTTP/1.1" 200 8929
106.120.173.126 - - [25/Aug/2016:02:20:13 +0800] "GET /obd/listEntities.jsp?did=1405 HTTP/1.1" 500 2129
106.120.173.126 - - [25/Aug/2016:02:20:23 +0800] "GET /obd/listLocations.jsp?did=1320 HTTP/1.1" 500 2129
106.120.173.126 - - [25/Aug/2016:02:20:33 +0800] "GET /obd/listLocations.jsp?did=1042 HTTP/1.1" 500 2129
106.120.173.126 - - [25/Aug/2016:02:20:43 +0800] "GET /sxzn/foreground/viewDataset.action?id=12 HTTP/1.1" 302 -
