111.206.71.73 - - [01/Apr/2015:00:02:09 +0800] "GET /tlp/user/images/riverintro2.gif HTTP/1.1" 404 229
61.160.213.110 - - [01/Apr/2015:03:09:31 +0800] "GET http://www.baidu.com/ HTTP/1.1" 302 -
61.160.213.110 - - [01/Apr/2015:03:09:31 +0800] "GET http://www.baidu.com/sxzn/index.action HTTP/1.1" 200 18501
66.249.67.100 - - [01/Apr/2015:03:09:33 +0800] "GET /http_type/tm/html/docments/LT51210382007214IKR00%20Metadata.htm HTTP/1.1" 404 259
66.249.67.116 - - [01/Apr/2015:03:09:34 +0800] "GET /http_type/tm/html/pic/LT51220362006266IKR00.jpg HTTP/1.1" 404 1096
66.249.67.108 - - [01/Apr/2015:03:09:38 +0800] "GET /http_type/tm/html/docments/LT51230372006097BJC00%20Metadata.htm HTTP/1.1" 404 259
66.249.67.116 - - [01/Apr/2015:03:09:42 +0800] "GET /http_type/tm/html/pic/LT51210381995261XXX00.jpg HTTP/1.1" 404 1096
66.249.67.108 - - [01/Apr/2015:03:09:43 +0800] "GET /http_type/tm/html/docments/LT51210372006211IKR00%20Metadata.htm HTTP/1.1" 404 259
61.149.81.22 - - [01/Apr/2015:03:09:44 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:03:09:44 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
66.249.67.116 - - [01/Apr/2015:03:09:49 +0800] "GET /http_type/tm/html/docments/LT41210371989044XXX02%20Metadata.htm HTTP/1.1" 404 259
66.249.67.108 - - [01/Apr/2015:03:09:50 +0800] "GET /http_type/tm/html/pic/LT51200371995110XXX00.jpg HTTP/1.1" 404 1096
66.249.67.108 - - [01/Apr/2015:03:09:54 +0800] "GET /http_type/tm/html/docments/LT41200381989069XXX02%20Metadata.htm HTTP/1.1" 404 259
66.249.67.108 - - [01/Apr/2015:03:09:58 +0800] "GET /http_type/tm/html/pic/LT51210362006211IKR00.jpg HTTP/1.1" 404 1096
66.249.67.116 - - [01/Apr/2015:03:09:59 +0800] "GET /http_type/tm/html/docments/LT41210381989044XXX02%20Metadata.htm HTTP/1.1" 404 259
66.249.67.116 - - [01/Apr/2015:03:10:05 +0800] "GET /http_type/tm/html/docments/LT51200372006252IKR00%20Metadata.htm HTTP/1.1" 404 259
66.249.67.100 - - [01/Apr/2015:03:10:06 +0800] "GET /http_type/tm/html/pic/LT41210381989044XXX02.jpg HTTP/1.1" 404 1096
66.249.67.116 - - [01/Apr/2015:03:10:10 +0800] "GET /http_type/tm/html/docments/LT41210361989044XXX02%20Metadata.htm HTTP/1.1" 404 259
66.249.67.108 - - [01/Apr/2015:03:10:14 +0800] "GET /http_type/tm/html/pic/LT51210391995261XXX00.jpg HTTP/1.1" 404 1096
66.249.67.108 - - [01/Apr/2015:03:10:15 +0800] "GET /http_type/tm/html/docments/LT51210372007198IKR00%20Metadata.htm HTTP/1.1" 404 259
66.249.67.108 - - [01/Apr/2015:03:10:21 +0800] "GET /http_type/tm/html/docments/LT51210371995085XXX00%20Metadata.htm HTTP/1.1" 404 259
66.249.67.100 - - [01/Apr/2015:03:10:22 +0800] "GET /http_type/tm/html/pic/LT51200381995110XXX00.jpg HTTP/1.1" 404 1096
66.249.67.108 - - [01/Apr/2015:03:10:26 +0800] "GET /http_type/tm/html/docments/LT51220392007237IKR00%20Metadata.htm HTTP/1.1" 404 259
66.249.67.116 - - [01/Apr/2015:03:10:30 +0800] "GET /http_type/tm/html/pic/LT51210382007214IKR00.jpg HTTP/1.1" 404 1096
66.249.67.108 - - [01/Apr/2015:03:10:31 +0800] "GET /http_type/tm/html/docments/LT51200381995110XXX00%20Metadata.htm HTTP/1.1" 404 259
66.249.67.100 - - [01/Apr/2015:03:10:37 +0800] "GET /http_type/tm/html/docments/LT51220382007237IKR00%20Metadata.htm HTTP/1.1" 404 259
66.249.67.100 - - [01/Apr/2015:03:10:37 +0800] "GET /http_type/tm/html/pic/LT51230361995099XXX00.jpg HTTP/1.1" 404 1096
66.249.67.100 - - [01/Apr/2015:03:10:42 +0800] "GET /http_type/tm/html/docments/LT51220372007253IKR00%20Metadata.htm HTTP/1.1" 404 259
66.249.67.100 - - [01/Apr/2015:03:10:45 +0800] "GET /http_type/tm/html/pic/LT51220372004261BJC00.jpg HTTP/1.1" 404 1096
66.249.67.100 - - [01/Apr/2015:03:10:47 +0800] "GET /http_type/tm/html/docments/LT51210361995261XXX00%20Metadata.htm HTTP/1.1" 404 259
66.249.67.108 - - [01/Apr/2015:03:10:53 +0800] "GET /http_type/tm/html/docments/LT51210401995261XXX00%20Metadata.htm HTTP/1.1" 404 259
66.249.67.108 - - [01/Apr/2015:03:10:53 +0800] "GET /http_type/tm/html/pic/LT51210382005224BJC00.jpg HTTP/1.1" 404 1096
66.249.67.100 - - [01/Apr/2015:03:10:58 +0800] "GET /http_type/tm/html/docments/LT51210361995085XXX00%20Metadata.htm HTTP/1.1" 404 259
66.249.67.116 - - [01/Apr/2015:03:11:01 +0800] "GET /http_type/tm/html/pic/LT41200381989069XXX02.jpg HTTP/1.1" 404 1096
66.249.67.116 - - [01/Apr/2015:03:11:03 +0800] "GET /http_type/tm/html/docments/LT51220362006266IKR00%20Metadata.htm HTTP/1.1" 404 259
66.249.67.116 - - [01/Apr/2015:03:11:09 +0800] "GET /http_type/tm/html/docments/LT51200382007207IKR00%20Metadata.htm HTTP/1.1" 404 259
66.249.67.116 - - [01/Apr/2015:03:11:09 +0800] "GET /http_type/tm/html/pic/LT51210401995261XXX00.jpg HTTP/1.1" 404 1096
66.249.67.108 - - [01/Apr/2015:03:11:14 +0800] "GET /http_type/tm/html/docments/LT51220382004261BJC00%20Metadata.htm HTTP/1.1" 404 259
66.249.67.108 - - [01/Apr/2015:03:11:17 +0800] "GET /http_type/tm/html/pic/LT51220362004261BJC00.jpg HTTP/1.1" 404 1096
66.249.67.108 - - [01/Apr/2015:03:11:19 +0800] "GET /http_type/tm/html/docments/LT51230372004204BJC00%20Metadata.htm HTTP/1.1" 404 259
66.249.67.100 - - [01/Apr/2015:03:11:25 +0800] "GET /http_type/tm/html/docments/LT51210392007278IKR00%20Metadata.htm HTTP/1.1" 404 259
66.249.67.116 - - [01/Apr/2015:03:11:25 +0800] "GET /http_type/tm/html/pic/LT41230371989042XXX02.jpg HTTP/1.1" 404 1096
66.249.67.100 - - [01/Apr/2015:03:11:30 +0800] "GET /http_type/tm/html/docments/LT51210402005272BJC00%20Metadata.htm HTTP/1.1" 404 259
66.249.67.116 - - [01/Apr/2015:03:11:33 +0800] "GET /http_type/tm/html/pic/LT51210361995261XXX00.jpg HTTP/1.1" 404 1096
66.249.67.108 - - [01/Apr/2015:03:11:36 +0800] "GET /http_type/tm/html/docments/LT41210391989044XXX02%20Metadata.htm HTTP/1.1" 404 259
66.249.67.116 - - [01/Apr/2015:03:11:41 +0800] "GET /http_type/tm/html/docments/LT51220372004261BJC00%20Metadata.htm HTTP/1.1" 404 259
66.249.67.116 - - [01/Apr/2015:03:11:41 +0800] "GET /http_type/tm/html/pic/LT51210372007214IKR00.jpg HTTP/1.1" 404 1096
66.249.67.108 - - [01/Apr/2015:03:11:46 +0800] "GET /http_type/tm/html/docments/LT41210401989044XXX02%20Metadata.htm HTTP/1.1" 404 259
66.249.67.108 - - [01/Apr/2015:03:11:49 +0800] "GET /http_type/tm/html/pic/LT51200372007207IKR00.jpg HTTP/1.1" 404 1096
66.249.67.116 - - [01/Apr/2015:03:11:52 +0800] "GET /http_type/tm/html/docments/LT51230371995099XXX00%20Metadata.htm HTTP/1.1" 404 259
66.249.67.108 - - [01/Apr/2015:03:11:57 +0800] "GET /http_type/tm/html/pic/LT51210362005224BJC00.jpg HTTP/1.1" 404 1096
66.249.67.116 - - [01/Apr/2015:03:11:57 +0800] "GET /http_type/tm/html/docments/LT51210382006211IKR00%20Metadata.htm HTTP/1.1" 404 259
66.249.67.108 - - [01/Apr/2015:03:12:05 +0800] "GET /http_type/tm/html/pic/LT51230372006097BJC00.jpg HTTP/1.1" 404 1096
61.149.81.22 - - [01/Apr/2015:03:12:11 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:03:12:11 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
66.249.67.108 - - [01/Apr/2015:03:12:13 +0800] "GET /http_type/tm/html/pic/LT51200382006140BJC00.jpg HTTP/1.1" 404 1096
66.249.67.116 - - [01/Apr/2015:03:12:21 +0800] "GET /http_type/tm/html/pic/LT51220382006170IKR00.jpg HTTP/1.1" 404 1096
66.249.67.108 - - [01/Apr/2015:03:12:29 +0800] "GET /http_type/tm/html/pic/LT51200372006252IKR00.jpg HTTP/1.1" 404 1096
66.249.67.108 - - [01/Apr/2015:03:12:37 +0800] "GET /http_type/tm/html/pic/LT51210362007134IKR00.jpg HTTP/1.1" 404 1096
66.249.67.100 - - [01/Apr/2015:03:12:45 +0800] "GET /http_type/tm/html/pic/LT51220382007109BJC00.jpg HTTP/1.1" 404 1096
66.249.67.108 - - [01/Apr/2015:03:12:53 +0800] "GET /http_type/tm/html/pic/LT41210361989044XXX02.jpg HTTP/1.1" 404 1096
66.249.67.116 - - [01/Apr/2015:03:13:01 +0800] "GET /http_type/tm/html/pic/LT41210371989044XXX02.jpg HTTP/1.1" 404 1096
66.249.67.100 - - [01/Apr/2015:03:13:09 +0800] "GET /http_type/tm/html/pic/LT51200382007207IKR00.jpg HTTP/1.1" 404 1096
66.249.67.116 - - [01/Apr/2015:03:13:17 +0800] "GET /http_type/tm/html/pic/LT51230362004204BJC00.jpg HTTP/1.1" 404 1096
66.249.67.116 - - [01/Apr/2015:03:13:25 +0800] "GET /http_type/tm/html/pic/LT51220392004261BJC01.jpg HTTP/1.1" 404 1096
66.249.67.108 - - [01/Apr/2015:03:13:33 +0800] "GET /http_type/tm/html/pic/LT51210372005224BJC00.jpg HTTP/1.1" 404 1096
66.249.67.116 - - [01/Apr/2015:03:13:41 +0800] "GET /http_type/tm/html/pic/LT51220382006202IKR00.jpg HTTP/1.1" 404 1096
66.249.67.116 - - [01/Apr/2015:03:13:51 +0800] "GET /http_type/tm/html/pic/LT41230361989042XXX03.jpg HTTP/1.1" 404 1096
61.149.81.22 - - [01/Apr/2015:03:14:44 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:03:14:44 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
66.249.67.100 - - [01/Apr/2015:03:15:44 +0800] "GET /http_type/tm/html/pic/LT51220362006122BJC00.jpg HTTP/1.1" 404 1096
61.149.81.22 - - [01/Apr/2015:03:17:13 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:03:17:13 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:03:19:44 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:03:19:44 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:03:22:11 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:03:22:11 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:03:24:44 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:03:24:44 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:03:27:12 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:03:27:12 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:03:29:39 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:03:29:39 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18585
61.149.81.22 - - [01/Apr/2015:03:29:44 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:03:29:44 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:03:32:11 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:03:32:11 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:03:34:44 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:03:34:44 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:03:37:11 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:03:37:11 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:03:39:44 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:03:39:44 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
121.232.128.57 - - [01/Apr/2015:03:41:57 +0800] "GET http://www.baidu.com/ HTTP/1.1" 302 -
121.232.128.57 - - [01/Apr/2015:03:41:57 +0800] "GET http://www.baidu.com/sxzn/index.action HTTP/1.1" 200 18501
188.165.15.108 - - [01/Apr/2015:03:42:00 +0800] "GET /sxzn/viewMetadata.action?id=202 HTTP/1.1" 200 9021
61.149.81.22 - - [01/Apr/2015:03:42:11 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:03:42:11 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
66.249.67.116 - - [01/Apr/2015:03:44:32 +0800] "GET /http_type/tm/html/pic/LT51230362007212IKR00.jpg HTTP/1.1" 404 1096
61.149.81.22 - - [01/Apr/2015:03:44:44 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:03:44:44 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:03:47:12 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:03:47:12 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
188.165.15.108 - - [01/Apr/2015:03:47:11 +0800] "GET /sxzn/foreground/viewMetadata.action?id=23 HTTP/1.1" 200 9047
61.149.81.22 - - [01/Apr/2015:03:49:44 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:03:49:44 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:03:52:11 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:03:52:11 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
111.206.71.101 - - [01/Apr/2015:03:54:09 +0800] "GET / HTTP/1.1" 302 -
220.181.108.159 - - [01/Apr/2015:03:54:34 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:03:54:44 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:03:54:44 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
111.206.71.85 - - [01/Apr/2015:03:54:50 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
220.181.108.147 - - [01/Apr/2015:03:55:18 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:03:57:11 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:03:57:11 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:03:59:44 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:03:59:44 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:04:02:11 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:04:02:11 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:04:04:44 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:04:04:44 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:04:07:11 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:04:07:11 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:04:09:44 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:04:09:44 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:04:12:11 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:04:12:11 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
66.249.67.108 - - [01/Apr/2015:04:13:50 +0800] "GET /http_type/tm/html/pic/LT51230371995099XXX00.jpg HTTP/1.1" 404 1096
61.149.81.22 - - [01/Apr/2015:04:14:43 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:04:14:44 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:04:17:12 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:04:17:12 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:04:19:45 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:04:19:45 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:04:22:11 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:04:22:11 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:04:24:44 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:04:24:44 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:04:27:11 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:04:27:12 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:04:29:39 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:04:29:39 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18585
61.149.81.22 - - [01/Apr/2015:04:29:44 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:04:29:44 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:04:32:11 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:04:32:11 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
121.232.58.71 - - [01/Apr/2015:04:32:38 +0800] "GET http://www.baidu.com/ HTTP/1.1" 302 -
121.232.58.71 - - [01/Apr/2015:04:32:38 +0800] "GET http://www.baidu.com/sxzn/index.action HTTP/1.1" 200 18501
61.149.81.22 - - [01/Apr/2015:04:34:44 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:04:34:44 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:04:37:11 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:04:37:11 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:04:39:44 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:04:39:44 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
220.181.108.111 - - [01/Apr/2015:04:39:53 +0800] "GET / HTTP/1.1" 302 -
111.206.71.105 - - [01/Apr/2015:04:39:57 +0800] "GET / HTTP/1.1" 302 -
111.206.71.69 - - [01/Apr/2015:04:40:24 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
220.181.108.108 - - [01/Apr/2015:04:40:38 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
66.249.67.100 - - [01/Apr/2015:04:42:08 +0800] "GET /http_type/tm/html/pic/LT51220382004261BJC00.jpg HTTP/1.1" 404 1096
61.149.81.22 - - [01/Apr/2015:04:42:11 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:04:42:12 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:04:44:44 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:04:44:44 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:04:47:12 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:04:47:12 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
188.165.15.108 - - [01/Apr/2015:04:48:58 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=E012C4BADDDFE2A327BC417C4C2FE4B7 HTTP/1.1" 200 26368
180.76.4.75 - - [01/Apr/2015:04:49:23 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:04:49:43 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:04:49:44 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:04:52:11 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:04:52:11 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:04:54:43 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:04:54:43 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:04:57:12 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:04:57:12 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:04:59:43 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:04:59:44 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:05:02:11 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:05:02:11 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:05:04:43 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:05:04:44 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:05:07:11 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:05:07:11 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:05:09:44 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:05:09:44 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
66.249.67.116 - - [01/Apr/2015:05:10:56 +0800] "GET /http_type/tm/html/pic/LT51210371995085XXX00.jpg HTTP/1.1" 404 1096
61.149.81.22 - - [01/Apr/2015:05:12:11 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:05:12:11 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:05:14:44 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:05:14:44 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:05:17:13 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:05:17:13 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:05:19:43 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:05:19:44 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:05:22:11 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:05:22:11 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:05:24:43 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:05:24:43 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:05:27:11 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:05:27:11 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:05:29:38 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:05:29:38 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18585
61.149.81.22 - - [01/Apr/2015:05:29:44 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:05:29:44 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:05:32:11 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:05:32:11 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:05:34:43 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:05:34:43 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:05:37:10 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:05:37:10 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
66.249.67.116 - - [01/Apr/2015:05:38:44 +0800] "GET / HTTP/1.1" 302 -
66.249.67.108 - - [01/Apr/2015:05:38:45 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18585
61.149.81.22 - - [01/Apr/2015:05:39:43 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:05:39:43 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
66.249.67.116 - - [01/Apr/2015:05:39:44 +0800] "GET /http_type/tm/html/pic/LT51220392007237IKR00.jpg HTTP/1.1" 404 1096
61.149.81.22 - - [01/Apr/2015:05:42:10 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:05:42:11 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:05:44:43 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:05:44:44 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:05:47:12 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:05:47:12 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:05:49:43 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:05:49:44 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:05:52:11 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:05:52:11 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:05:54:43 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:05:54:43 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
220.181.108.107 - - [01/Apr/2015:05:55:05 +0800] "GET / HTTP/1.1" 302 -
111.206.71.46 - - [01/Apr/2015:05:55:13 +0800] "GET / HTTP/1.1" 302 -
111.206.71.51 - - [01/Apr/2015:05:55:36 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
